utIndex	utLat (deg)	utLon (deg)	Av DL (Mbps)	Av UL (Mbps)	Max DL (Mbps)	Max UL (Mbps)
66	64.9211	-120.5097	50	20	100	40
67	63.3024	-110.1774	50	20	100	40
68	66.9063	-118.7567	50	20	100	40
69	65.1228	-116.9218	50	20	100	40
70	60.7619	-115.8601	50	20	100	40
71	68.4834	-119.4191	50	20	100	40
72	69.7384	-119.7346	50	20	100	40
73	65.7037	-107.9662	50	20	100	40
74	69.1195	-109.3668	50	20	100	40
75	63.4879	-103.1740	50	20	100	40
76	62.2830	-107.0347	50	20	100	40
77	67.1121	-103.7434	50	20	100	40
78	67.3977	-109.2681	50	20	100	40
79	62.3995	-91.9979	50	20	100	40
80	60.8771	-93.7007	50	20	100	40
81	65.9324	-86.8762	50	20	100	40
82	67.4576	-82.3401	50	20	100	40
83	62.3981	-76.1201	50	20	100	40
84	60.9483	-76.1080	50	20	100	40
85	61.3918	-68.5168	50	20	100	40
86	62.6325	-68.2859	50	20	100	40
87	64.2004	-61.7061	50	20	100	40
88	68.4086	-68.1289	50	20	100	40
89	69.0774	-55.1100	50	20	100	40
90	67.2168	-50.1749	50	20	100	40
91	61.1262	-57.5322	50	20	100	40
92	62.6451	-56.6140	50	20	100	40
93	68.4964	-50.7716	50	20	100	40
94	66.8150	-55.4105	50	20	100	40
95	62.2017	-46.5934	50	20	100	40
96	69.9309	-45.4337	50	20	100	40
97	65.1178	-48.4561	50	20	100	40
98	60.7456	-40.3972	50	20	100	40
99	69.2651	-44.6628	50	20	100	40
100	64.6977	-41.3086	50	20	100	40
101	65.9529	-35.8565	50	20	100	40
102	65.8567	-33.5539	50	20	100	40
103	64.7522	-38.2829	50	20	100	40
104	69.8643	-34.4807	50	20	100	40
105	68.5510	-39.6109	50	20	100	40
106	68.5542	-32.0002	50	20	100	40
107	65.3023	-26.9014	50	20	100	40
108	65.9873	-26.1461	50	20	100	40
109	61.2173	-23.3747	50	20	100	40
110	60.5167	-25.3180	50	20	100	40
111	60.3314	-23.4147	50	20	100	40
112	61.7494	-28.4780	50	20	100	40
113	60.5249	-23.4029	50	20	100	40
114	69.8249	-28.4327	50	20	100	40
115	64.9840	-27.6123	50	20	100	40
116	60.8775	-21.6009	50	20	100	40
117	67.0466	-21.9707	50	20	100	40
118	69.4670	-20.3987	50	20	100	40
119	68.4657	-18.8665	50	20	100	40
120	65.6603	-13.2367	50	20	100	40
121	68.2615	-18.9210	50	20	100	40
122	69.8683	-18.9226	50	20	100	40
123	69.8018	-13.2288	50	20	100	40
124	62.7919	-14.4401	50	20	100	40
125	64.6532	-14.9096	50	20	100	40
126	63.3858	-18.0249	50	20	100	40
127	67.9672	-11.6319	50	20	100	40
128	66.6297	-15.9900	50	20	100	40
129	68.7331	-19.0039	50	20	100	40
130	60.7741	-10.1172	50	20	100	40
131	61.6709	-10.0670	50	20	100	40
132	69.6012	-10.6470	50	20	100	40
133	63.0640	-15.8873	50	20	100	40
134	66.6878	-16.8240	50	20	100	40
135	63.3547	-10.6882	50	20	100	40
136	61.5070	-12.7416	50	20	100	40
137	68.4067	-18.7676	50	20	100	40
138	69.2436	-11.3916	50	20	100	40
139	64.8087	-15.4350	50	20	100	40
140	67.5836	-15.5112	50	20	100	40
141	67.6688	-10.0758	50	20	100	40
142	69.3890	-17.7994	50	20	100	40
143	69.9297	1.7602	50	20	100	40
144	68.1919	0.3417	50	20	100	40
145	62.7828	0.8464	50	20	100	40
146	66.4321	5.8054	50	20	100	40
147	65.4410	6.2642	50	20	100	40
148	67.7359	9.9834	50	20	100	40
149	67.7664	1.1474	50	20	100	40
150	62.4360	3.0113	50	20	100	40
151	62.1315	4.5793	50	20	100	40
152	69.9742	0.9163	50	20	100	40
153	69.7868	6.7320	50	20	100	40
154	66.7144	7.0711	50	20	100	40
155	65.8536	3.9283	50	20	100	40
156	69.1360	9.4882	50	20	100	40
157	66.2341	4.5151	50	20	100	40
158	61.8635	8.2633	50	20	100	40
159	65.7742	7.9030	50	20	100	40
160	60.9097	7.7472	50	20	100	40
161	69.9966	3.9003	50	20	100	40
162	67.4106	7.6458	50	20	100	40
163	67.7622	3.3812	50	20	100	40
164	61.4272	4.0804	50	20	100	40
165	69.0456	8.5714	50	20	100	40
166	67.1229	8.3407	50	20	100	40
167	67.6107	5.7271	50	20	100	40
168	62.5207	9.1137	50	20	100	40
169	65.0299	7.3728	50	20	100	40
170	60.3855	5.6379	50	20	100	40
171	69.0484	8.6318	50	20	100	40
172	63.5603	9.5685	50	20	100	40
173	60.0004	1.0547	50	20	100	40
174	62.4765	7.9991	50	20	100	40
175	62.7747	7.3509	50	20	100	40
176	68.5234	8.9494	50	20	100	40
177	67.5745	2.5976	50	20	100	40
178	63.9924	3.7779	50	20	100	40
179	60.7669	12.6964	50	20	100	40
180	67.1710	17.9596	50	20	100	40
181	68.1615	15.3139	50	20	100	40
182	68.1342	11.6544	50	20	100	40
183	61.9077	13.6352	50	20	100	40
184	63.7150	10.6273	50	20	100	40
185	61.7864	14.9560	50	20	100	40
186	68.1385	18.2787	50	20	100	40
187	64.2784	13.5066	50	20	100	40
188	65.0238	14.9306	50	20	100	40
189	62.8965	17.2497	50	20	100	40
190	67.5001	10.0445	50	20	100	40
191	69.1947	13.7011	50	20	100	40
192	61.4487	15.1439	50	20	100	40
193	69.4275	14.3085	50	20	100	40
194	63.3167	15.5000	50	20	100	40
195	62.3558	13.8807	50	20	100	40
196	66.7584	12.4420	50	20	100	40
197	68.2380	19.2999	50	20	100	40
198	66.9267	14.0081	50	20	100	40
199	63.5282	15.1934	50	20	100	40
200	62.3010	14.1416	50	20	100	40
201	66.2325	17.8235	50	20	100	40
202	63.6759	17.2533	50	20	100	40
203	65.6330	19.2955	50	20	100	40
204	66.7251	13.3860	50	20	100	40
205	65.4390	13.0168	50	20	100	40
206	67.6524	16.8974	50	20	100	40
207	67.9126	14.5242	50	20	100	40
208	63.5168	13.3239	50	20	100	40
209	62.1019	17.4429	50	20	100	40
210	64.8413	18.1656	50	20	100	40
211	69.7701	17.7719	50	20	100	40
212	60.9213	19.2925	50	20	100	40
213	65.4178	10.7617	50	20	100	40
214	62.8953	13.6708	50	20	100	40
215	61.1624	12.2164	50	20	100	40
216	66.8003	12.3328	50	20	100	40
217	66.5752	11.2596	50	20	100	40
218	68.7335	10.9811	50	20	100	40
219	62.6905	10.8957	50	20	100	40
220	64.7331	19.5644	50	20	100	40
221	66.5069	10.0640	50	20	100	40
222	69.4095	16.6051	50	20	100	40
223	60.3772	10.6945	50	20	100	40
224	67.3363	19.5004	50	20	100	40
225	65.5767	19.9843	50	20	100	40
226	67.6724	14.3765	50	20	100	40
227	67.3528	28.7540	50	20	100	40
228	69.3203	22.2312	50	20	100	40
229	67.4500	23.2809	50	20	100	40
230	60.4096	22.6867	50	20	100	40
231	62.0195	26.0251	50	20	100	40
232	64.5513	24.5602	50	20	100	40
233	63.7519	26.7954	50	20	100	40
234	60.6765	21.0100	50	20	100	40
235	61.9166	25.7676	50	20	100	40
236	61.0778	20.1647	50	20	100	40
237	66.7638	26.5948	50	20	100	40
238	62.2378	20.2593	50	20	100	40
239	54.0412	-171.8071	50	20	100	40
240	54.2351	-179.7576	50	20	100	40
241	59.8958	-173.1602	50	20	100	40
242	58.1428	-177.9471	50	20	100	40
243	55.1911	-177.5657	50	20	100	40
244	52.6684	-172.9678	50	20	100	40
245	56.2959	-173.5976	50	20	100	40
246	57.4142	-174.0863	50	20	100	40
247	59.6647	-179.6951	50	20	100	40
248	51.8215	-173.7933	50	20	100	40
249	50.4637	-162.7860	50	20	100	40
250	50.9421	-169.2749	50	20	100	40
251	59.7199	-166.8491	50	20	100	40
252	56.0128	-168.0482	50	20	100	40
253	50.0733	-168.1361	50	20	100	40
254	50.5504	-154.5761	50	20	100	40
255	50.4146	-157.8974	50	20	100	40
256	58.5667	-152.8045	50	20	100	40
257	59.1056	-150.8027	50	20	100	40
258	51.7035	-158.4039	50	20	100	40
259	56.9437	-156.4295	50	20	100	40
260	52.3075	-159.5215	50	20	100	40
261	59.3694	-156.0176	50	20	100	40
262	55.6621	-150.3530	50	20	100	40
263	55.0096	-157.2709	50	20	100	40
264	51.4126	-148.4562	50	20	100	40
265	59.5361	-149.0942	50	20	100	40
266	52.5866	-142.0259	50	20	100	40
267	55.3820	-145.7100	50	20	100	40
268	52.2762	-149.0976	50	20	100	40
269	51.0439	-142.7303	50	20	100	40
270	55.0503	-144.5862	50	20	100	40
271	51.0623	-148.7674	50	20	100	40
272	58.5800	-144.1984	50	20	100	40
273	55.6817	-141.8597	50	20	100	40
274	56.1784	-134.9675	50	20	100	40
275	57.0010	-137.3966	50	20	100	40
276	59.3616	-133.8608	50	20	100	40
277	59.5464	-134.9994	50	20	100	40
278	57.9105	-130.3650	50	20	100	40
279	51.7008	-122.7785	50	20	100	40
280	58.7586	-123.1138	50	20	100	40
281	51.8084	-123.8541	50	20	100	40
282	54.9634	-129.3649	50	20	100	40
283	50.2260	-129.6469	50	20	100	40
284	52.0168	-110.8402	50	20	100	40
285	53.7774	-114.1141	50	20	100	40
286	58.4937	-112.8813	50	20	100	40
287	52.9875	-119.6983	50	20	100	40
288	58.8382	-111.7312	50	20	100	40
289	50.2376	-118.7801	50	20	100	40
290	57.4522	-112.0844	50	20	100	40
291	54.1746	-117.2464	50	20	100	40
292	58.0545	-115.1432	50	20	100	40
293	51.8918	-111.6671	50	20	100	40
294	51.4428	-116.0404	50	20	100	40
295	58.5882	-118.4479	50	20	100	40
296	51.8370	-114.3753	50	20	100	40
297	51.4213	-116.6985	50	20	100	40
298	53.7821	-116.4652	50	20	100	40
299	53.3697	-119.3400	50	20	100	40
300	55.7830	-110.4978	50	20	100	40
301	51.6664	-110.0542	50	20	100	40
302	54.1614	-118.2436	50	20	100	40
303	58.5598	-113.9448	50	20	100	40
304	58.0728	-111.9157	50	20	100	40
305	55.5759	-113.4554	50	20	100	40
306	56.8859	-112.4933	50	20	100	40
307	52.8769	-113.4705	50	20	100	40
308	55.1409	-114.7889	50	20	100	40
309	57.2938	-112.9440	50	20	100	40
310	50.5528	-114.0603	50	20	100	40
311	58.8106	-115.6426	50	20	100	40
312	54.0995	-119.3165	50	20	100	40
313	50.3968	-117.3791	50	20	100	40
314	51.1194	-106.2407	50	20	100	40
315	57.7618	-107.0719	50	20	100	40
316	51.5238	-107.6466	50	20	100	40
317	59.0133	-109.0777	50	20	100	40
318	59.6780	-108.4274	50	20	100	40
319	58.9021	-106.9888	50	20	100	40
320	53.1727	-108.2082	50	20	100	40
321	58.5938	-104.5993	50	20	100	40
322	50.5825	-102.6685	50	20	100	40
323	56.5018	-107.7852	50	20	100	40
324	54.7794	-107.9186	50	20	100	40
325	52.8406	-106.0543	50	20	100	40
326	59.5949	-104.5236	50	20	100	40
327	54.5142	-100.0754	50	20	100	40
328	55.7816	-106.8631	50	20	100	40
329	50.4002	-104.1676	50	20	100	40
330	56.0999	-108.3398	50	20	100	40
331	55.3297	-107.4650	50	20	100	40
332	52.0421	-104.8280	50	20	100	40
333	54.5695	-103.4158	50	20	100	40
334	51.4962	-103.6403	50	20	100	40
335	56.5544	-103.7209	50	20	100	40
336	50.4642	-102.7707	50	20	100	40
337	59.7839	-105.9111	50	20	100	40
338	50.7031	-100.1263	50	20	100	40
339	51.4945	-107.0229	50	20	100	40
340	59.6370	-107.6071	50	20	100	40
341	51.6137	-104.1041	50	20	100	40
342	50.5456	-108.5821	50	20	100	40
343	50.9987	-101.3190	50	20	100	40
344	56.6192	-98.4769	50	20	100	40
345	57.8243	-96.4606	50	20	100	40
346	59.5102	-98.4322	50	20	100	40
347	54.8322	-99.8031	50	20	100	40
348	52.8065	-94.8264	50	20	100	40
349	53.4827	-84.7980	50	20	100	40
350	56.9221	-84.6817	50	20	100	40
351	51.2331	-86.5883	50	20	100	40
352	53.1931	-81.5577	50	20	100	40
353	56.8021	-80.4178	50	20	100	40
354	52.3026	-71.8750	50	20	100	40
355	57.1883	-75.4205	50	20	100	40
356	52.6813	-77.1705	50	20	100	40
357	59.5979	-74.5992	50	20	100	40
358	56.3427	-78.2758	50	20	100	40
359	51.8912	-77.5848	50	20	100	40
360	54.6976	-71.1805	50	20	100	40
361	52.9881	-78.3678	50	20	100	40
362	54.0216	-72.0383	50	20	100	40
363	54.6038	-73.5301	50	20	100	40
364	55.1793	-77.3705	50	20	100	40
365	57.2518	-70.2245	50	20	100	40
366	58.7368	-79.6653	50	20	100	40
367	56.0957	-70.2138	50	20	100	40
368	50.6546	-75.2738	50	20	100	40
369	50.2711	-75.3117	50	20	100	40
370	58.4251	-76.6464	50	20	100	40
371	50.6050	-72.6375	50	20	100	40
372	54.5129	-76.5182	50	20	100	40
373	58.2030	-70.4841	50	20	100	40
374	51.8776	-61.1519	50	20	100	40
375	59.2277	-66.4498	50	20	100	40
376	50.3522	-65.4290	50	20	100	40
377	59.5932	-68.3225	50	20	100	40
378	57.7659	-65.1448	50	20	100	40
379	52.7868	-66.9949	50	20	100	40
380	59.4441	-62.6791	50	20	100	40
381	58.8075	-69.2457	50	20	100	40
382	57.2189	-67.8863	50	20	100	40
383	53.3710	-60.2677	50	20	100	40
384	57.1371	-54.3166	50	20	100	40
385	55.0901	-57.3208	50	20	100	40
386	56.9802	-52.3372	50	20	100	40
387	59.4291	-56.8425	50	20	100	40
388	56.4938	-54.4975	50	20	100	40
389	53.0940	-58.9088	50	20	100	40
390	57.4303	-56.0316	50	20	100	40
391	56.0559	-51.7051	50	20	100	40
392	57.8835	-55.0384	50	20	100	40
393	52.9377	-58.3629	50	20	100	40
394	59.2121	-59.0425	50	20	100	40
395	53.6383	-56.1220	50	20	100	40
396	59.9195	-51.7141	50	20	100	40
397	59.0215	-55.8968	50	20	100	40
398	57.3089	-53.3421	50	20	100	40
399	53.7267	-57.1596	50	20	100	40
400	52.8613	-59.0261	50	20	100	40
401	51.6343	-58.9379	50	20	100	40
402	52.7806	-52.5365	50	20	100	40
403	56.9304	-55.7259	50	20	100	40
404	55.3199	-42.4371	50	20	100	40
405	54.3314	-48.5456	50	20	100	40
406	58.7905	-40.9179	50	20	100	40
407	56.6318	-49.8510	50	20	100	40
408	54.9303	-47.1407	50	20	100	40
409	58.4544	-47.9357	50	20	100	40
410	58.3474	-47.6831	50	20	100	40
411	54.3116	-41.4265	50	20	100	40
412	53.4935	-45.9543	50	20	100	40
413	54.3304	-48.4747	50	20	100	40
414	50.3345	-46.2989	50	20	100	40
415	56.3824	-45.6813	50	20	100	40
416	56.2543	-47.2643	50	20	100	40
417	57.3615	-43.3094	50	20	100	40
418	52.7431	-43.2530	50	20	100	40
419	51.5779	-44.8286	50	20	100	40
420	51.0670	-41.7908	50	20	100	40
421	54.7306	-47.4456	50	20	100	40
422	51.4079	-43.9054	50	20	100	40
423	57.2226	-43.1904	50	20	100	40
424	54.3960	-47.2268	50	20	100	40
425	51.0993	-45.7424	50	20	100	40
426	59.8330	-48.4264	50	20	100	40
427	56.5667	-40.5237	50	20	100	40
428	50.6563	-43.9762	50	20	100	40
429	56.9274	-49.8719	50	20	100	40
430	55.1027	-43.2094	50	20	100	40
431	57.2527	-48.7750	50	20	100	40
432	57.5855	-44.1958	50	20	100	40
433	50.5576	-40.5249	50	20	100	40
434	56.8731	-36.0552	50	20	100	40
435	58.7711	-38.0765	50	20	100	40
436	51.3205	-31.3070	50	20	100	40
437	55.1876	-33.5866	50	20	100	40
438	58.8709	-32.3548	50	20	100	40
439	50.7589	-39.4372	50	20	100	40
440	57.6937	-32.1592	50	20	100	40
441	55.6992	-34.3369	50	20	100	40
442	53.5205	-30.8855	50	20	100	40
443	55.9827	-32.7533	50	20	100	40
444	56.5398	-38.2132	50	20	100	40
445	50.1116	-37.1451	50	20	100	40
446	52.8644	-35.5022	50	20	100	40
447	53.0577	-34.9780	50	20	100	40
448	50.0637	-30.0869	50	20	100	40
449	57.9678	-37.9634	50	20	100	40
450	58.9916	-39.1779	50	20	100	40
451	57.5591	-38.4140	50	20	100	40
452	59.6776	-30.1355	50	20	100	40
453	57.8360	-36.2320	50	20	100	40
454	51.8970	-27.6274	50	20	100	40
455	54.5784	-20.4192	50	20	100	40
456	55.5404	-21.8090	50	20	100	40
457	56.2803	-28.9144	50	20	100	40
458	56.8365	-20.3741	50	20	100	40
459	57.4934	-23.4474	50	20	100	40
460	50.5033	-22.7693	50	20	100	40
461	50.4150	-21.4430	50	20	100	40
462	53.4122	-23.9135	50	20	100	40
463	54.4574	-25.0666	50	20	100	40
464	59.1324	-28.9342	50	20	100	40
465	53.8698	-21.9304	50	20	100	40
466	55.1506	-29.3330	50	20	100	40
467	52.1048	-23.8915	50	20	100	40
468	52.1355	-27.5779	50	20	100	40
469	59.9355	-23.2368	50	20	100	40
470	54.9640	-28.9318	50	20	100	40
471	54.6409	-25.6326	50	20	100	40
472	58.0742	-22.5878	50	20	100	40
473	56.1515	-22.5685	50	20	100	40
474	56.4303	-29.3873	50	20	100	40
475	52.0451	-28.2102	50	20	100	40
476	56.3285	-26.4427	50	20	100	40
477	57.0554	-24.9990	50	20	100	40
478	58.9475	-22.6943	50	20	100	40
479	55.8730	-28.6192	50	20	100	40
480	51.7549	-27.2986	50	20	100	40
481	52.3299	-20.9259	50	20	100	40
482	58.1138	-22.6321	50	20	100	40
483	57.8710	-25.0019	50	20	100	40
484	56.3594	-15.0047	50	20	100	40
485	56.8962	-11.9032	50	20	100	40
486	58.7386	-11.9650	50	20	100	40
487	59.2509	-10.2769	50	20	100	40
488	54.4087	-17.6429	50	20	100	40
489	50.1401	-11.2764	50	20	100	40
490	53.0980	-12.5759	50	20	100	40
491	56.9098	-10.1240	50	20	100	40
492	58.7007	-13.5093	50	20	100	40
493	55.4204	-17.1243	50	20	100	40
494	58.3694	-19.0213	50	20	100	40
495	58.3319	-19.1920	50	20	100	40
496	52.2619	-15.3220	50	20	100	40
497	58.8188	-15.5619	50	20	100	40
498	52.2213	-18.0628	50	20	100	40
499	53.1623	-14.2124	50	20	100	40
500	50.9490	-14.6105	50	20	100	40
501	50.6128	-19.7110	50	20	100	40
502	59.1330	-14.4995	50	20	100	40
503	52.0230	-19.9474	50	20	100	40
504	55.7059	-2.9783	50	20	100	40
505	54.2967	-1.3449	50	20	100	40
506	57.3515	-1.0019	50	20	100	40
507	51.9366	-8.6178	50	20	100	40
508	52.3471	-4.7927	50	20	100	40
509	54.8086	-8.2123	50	20	100	40
510	57.4764	-2.9772	50	20	100	40
511	58.6037	-8.6869	50	20	100	40
512	54.1555	-2.9134	50	20	100	40
513	57.8218	-7.3353	50	20	100	40
514	52.2252	-5.6419	50	20	100	40
515	51.5264	-2.8315	50	20	100	40
516	54.2854	-6.0867	50	20	100	40
517	55.2097	-6.0094	50	20	100	40
518	58.4702	-3.9766	50	20	100	40
519	52.4621	-5.8178	50	20	100	40
520	52.8862	-9.4245	50	20	100	40
521	51.8686	-4.6681	50	20	100	40
522	57.9952	-8.6030	50	20	100	40
523	53.9141	-1.5853	50	20	100	40
524	57.3712	-9.4378	50	20	100	40
525	51.3210	-0.5360	50	20	100	40
526	59.2233	-6.0966	50	20	100	40
527	55.5275	-4.5033	50	20	100	40
528	57.9748	-9.0457	50	20	100	40
529	53.6229	-0.0842	50	20	100	40
530	51.0726	-2.6133	50	20	100	40
531	55.1484	-8.1712	50	20	100	40
532	55.8501	-1.0733	50	20	100	40
533	55.4351	-9.1353	50	20	100	40
534	55.8673	-6.2210	50	20	100	40
535	51.9678	-4.6604	50	20	100	40
536	54.7834	-3.8425	50	20	100	40
537	53.9345	-3.6769	50	20	100	40
538	59.5658	-4.9381	50	20	100	40
539	52.2219	-4.8625	50	20	100	40
540	51.3983	-8.4459	50	20	100	40
541	52.2641	-8.5809	50	20	100	40
542	50.7406	-5.6086	50	20	100	40
543	53.0641	-1.7288	50	20	100	40
544	56.2721	-2.1710	50	20	100	40
545	54.6146	-5.7440	50	20	100	40
546	58.2365	-5.6691	50	20	100	40
547	55.4693	-5.1897	50	20	100	40
548	56.0566	-8.2099	50	20	100	40
549	56.5326	-6.3224	50	20	100	40
550	51.4240	-0.2304	50	20	100	40
551	55.4816	-7.4758	50	20	100	40
552	59.3207	-6.4159	50	20	100	40
553	53.3526	-6.9470	50	20	100	40
554	54.6966	-7.6942	50	20	100	40
555	55.7752	-4.0225	50	20	100	40
556	54.2940	-4.1053	50	20	100	40
557	57.9625	-4.0389	50	20	100	40
558	50.1288	-1.2343	50	20	100	40
559	51.0786	-3.0467	50	20	100	40
560	52.5614	-9.0054	50	20	100	40
561	59.8129	-4.0959	50	20	100	40
562	57.8675	-6.1476	50	20	100	40
563	54.0436	-0.6194	50	20	100	40
564	53.3880	-2.8891	50	20	100	40
565	53.6995	-1.7015	50	20	100	40
566	58.6005	-0.4479	50	20	100	40
567	51.9902	-0.7232	50	20	100	40
568	58.6960	-6.1158	50	20	100	40
569	51.3722	-0.3340	50	20	100	40
570	54.8007	-9.0592	50	20	100	40
571	51.0284	-9.2961	50	20	100	40
572	58.7968	-0.6796	50	20	100	40
573	55.1701	-1.7089	50	20	100	40
574	55.9176	-5.3268	50	20	100	40
575	52.1206	-3.4081	50	20	100	40
576	52.0761	-2.1962	50	20	100	40
577	53.8314	-1.7378	50	20	100	40
578	57.3834	-7.7268	50	20	100	40
579	50.2579	-5.7768	50	20	100	40
580	50.1322	-0.1878	50	20	100	40
581	54.3718	-8.3119	50	20	100	40
582	59.6672	-7.3295	50	20	100	40
583	51.7679	-0.8690	50	20	100	40
584	56.0533	6.1417	50	20	100	40
585	54.9043	6.7841	50	20	100	40
586	57.4785	8.1537	50	20	100	40
587	52.3206	6.3249	50	20	100	40
588	52.3964	4.2428	50	20	100	40
589	56.1474	9.1648	50	20	100	40
590	51.7804	0.5588	50	20	100	40
591	52.4153	5.6764	50	20	100	40
592	51.4691	1.6160	50	20	100	40
593	54.7846	0.5509	50	20	100	40
594	58.8598	5.4449	50	20	100	40
595	54.8092	0.5392	50	20	100	40
596	56.7905	9.0220	50	20	100	40
597	51.8355	3.3600	50	20	100	40
598	50.6525	4.1232	50	20	100	40
599	52.3169	8.1330	50	20	100	40
600	52.4795	3.5402	50	20	100	40
601	55.2594	2.8887	50	20	100	40
602	54.2372	5.6279	50	20	100	40
603	50.5802	9.7481	50	20	100	40
604	56.5347	4.0547	50	20	100	40
605	50.5130	3.0483	50	20	100	40
606	57.6595	6.8338	50	20	100	40
607	50.8974	3.0493	50	20	100	40
608	53.3444	8.7358	50	20	100	40
609	51.3426	9.0645	50	20	100	40
610	57.8159	2.7332	50	20	100	40
611	50.9137	9.4643	50	20	100	40
612	52.4543	4.1267	50	20	100	40
613	54.4055	4.7930	50	20	100	40
614	57.7562	0.4111	50	20	100	40
615	50.0170	4.4262	50	20	100	40
616	58.3912	6.1738	50	20	100	40
617	50.3016	6.2730	50	20	100	40
618	54.1415	4.4582	50	20	100	40
619	55.1411	0.3676	50	20	100	40
620	53.9035	6.5498	50	20	100	40
621	57.9489	4.4443	50	20	100	40
622	52.5826	3.0942	50	20	100	40
623	54.3811	7.3063	50	20	100	40
624	56.6824	2.9119	50	20	100	40
625	55.0591	3.0668	50	20	100	40
626	57.2809	6.7148	50	20	100	40
627	59.6832	7.4589	50	20	100	40
628	51.1686	7.1332	50	20	100	40
629	57.7023	5.9423	50	20	100	40
630	54.9346	4.8993	50	20	100	40
631	58.1757	1.7408	50	20	100	40
632	54.0937	0.9783	50	20	100	40
633	58.0327	2.8334	50	20	100	40
634	50.7554	8.2269	50	20	100	40
635	58.8458	8.3475	50	20	100	40
636	57.0297	1.9998	50	20	100	40
637	56.6844	1.1891	50	20	100	40
638	56.2824	3.0210	50	20	100	40
639	52.7562	3.2335	50	20	100	40
640	50.0570	8.2876	50	20	100	40
641	52.5223	5.6222	50	20	100	40
642	58.5503	7.2691	50	20	100	40
643	58.1274	8.7390	50	20	100	40
644	52.5578	0.1259	50	20	100	40
645	59.4300	8.8452	50	20	100	40
646	54.6540	1.5957	50	20	100	40
647	51.3718	7.4693	50	20	100	40
648	58.2223	8.0195	50	20	100	40
649	59.2251	2.9721	50	20	100	40
650	56.1578	0.4935	50	20	100	40
651	51.4568	5.2035	50	20	100	40
652	58.2340	1.7394	50	20	100	40
653	51.1705	3.4666	50	20	100	40
654	50.8185	2.6027	50	20	100	40
655	50.6293	2.4443	50	20	100	40
656	57.8895	6.1265	50	20	100	40
657	51.3983	1.7383	50	20	100	40
658	52.0203	7.6928	50	20	100	40
659	58.1320	8.1406	50	20	100	40
660	50.7685	1.7421	50	20	100	40
661	56.5869	6.5349	50	20	100	40
662	55.2898	1.6443	50	20	100	40
663	58.5299	3.4158	50	20	100	40
664	53.9664	10.7822	50	20	100	40
665	51.5771	19.6980	50	20	100	40
666	58.8455	12.4692	50	20	100	40
667	55.5031	15.6204	50	20	100	40
668	56.8568	12.2049	50	20	100	40
669	58.9984	15.8526	50	20	100	40
670	58.6104	19.1012	50	20	100	40
