utIndex	utLat (deg)	utLon (deg)	Av DL (Mbps)	Av UL (Mbps)	Max DL (Mbps)	Max UL (Mbps)
47	60.1856	-109.4911	40	10	100	25
48	62.5396	-108.7501	40	10	100	25
49	67.3589	-94.0220	40	10	100	25
50	66.7317	-93.1067	40	10	100	25
51	68.8235	-88.3457	40	10	100	25
52	64.3788	-89.6163	40	10	100	25
53	65.7551	-68.1639	40	10	100	25
54	67.0916	-68.2275	40	10	100	25
55	68.0089	-51.1178	40	10	100	25
56	63.8399	-50.6946	40	10	100	25
57	64.4562	-40.9943	40	10	100	25
58	66.9096	-42.9158	40	10	100	25
59	68.0896	-35.4506	40	10	100	25
60	68.9679	-37.6442	40	10	100	25
61	69.6325	-27.8168	40	10	100	25
62	69.7185	-29.0834	40	10	100	25
63	65.7745	-16.9813	40	10	100	25
64	64.2125	-17.9157	40	10	100	25
65	60.7547	8.5650	40	10	100	25
66	61.3330	8.2965	40	10	100	25
67	60.1158	8.9673	40	10	100	25
68	60.5097	5.3630	40	10	100	25
69	60.4893	8.6849	40	10	100	25
70	60.0392	6.0749	40	10	100	25
71	64.1426	12.1942	40	10	100	25
72	63.4516	17.5176	40	10	100	25
73	65.9650	19.5461	40	10	100	25
74	64.7220	19.8552	40	10	100	25
75	55.0824	-162.1504	40	10	100	25
76	54.9682	-163.6252	40	10	100	25
77	55.2735	-162.2913	40	10	100	25
78	52.8478	-169.8665	40	10	100	25
79	55.3325	-162.4358	40	10	100	25
80	55.3296	-162.8190	40	10	100	25
81	51.8601	-120.7210	40	10	100	25
82	59.6852	-125.9331	40	10	100	25
83	57.0747	-129.4781	40	10	100	25
84	59.1620	-128.5169	40	10	100	25
85	54.0246	-128.2818	40	10	100	25
86	58.9980	-122.3359	40	10	100	25
87	58.6806	-115.9817	40	10	100	25
88	52.7333	-112.7520	40	10	100	25
89	56.7067	-109.4163	40	10	100	25
90	54.1857	-103.4980	40	10	100	25
91	56.5983	-108.2748	40	10	100	25
92	54.0543	-104.1437	40	10	100	25
93	59.5241	-96.0522	40	10	100	25
94	50.0821	-94.3553	40	10	100	25
95	52.2199	-86.6510	40	10	100	25
96	54.1137	-83.9052	40	10	100	25
97	50.5492	-85.9298	40	10	100	25
98	54.5464	-83.8560	40	10	100	25
99	51.9356	-88.5972	40	10	100	25
100	51.0281	-84.0732	40	10	100	25
101	58.8764	-70.8574	40	10	100	25
102	55.9332	-73.5120	40	10	100	25
103	52.1005	-73.1125	40	10	100	25
104	52.2404	-70.5082	40	10	100	25
105	50.2237	-79.4666	40	10	100	25
106	58.6037	-75.2102	40	10	100	25
107	54.0946	-69.2789	40	10	100	25
108	51.8585	-60.6707	40	10	100	25
109	59.2099	-64.9959	40	10	100	25
110	51.0815	-64.8938	40	10	100	25
111	52.0398	-69.5956	40	10	100	25
112	53.7559	-65.2970	40	10	100	25
113	51.1478	-59.0340	40	10	100	25
114	50.3037	-57.0126	40	10	100	25
115	52.1610	-56.4967	40	10	100	25
116	50.2947	-56.7056	40	10	100	25
117	52.0650	-57.6155	40	10	100	25
118	52.8654	-56.7356	40	10	100	25
119	59.9172	-44.0350	40	10	100	25
120	59.9812	-44.0119	40	10	100	25
121	50.8459	4.3925	40	10	100	25
122	53.4969	9.1240	40	10	100	25
123	52.5459	11.7662	40	10	100	25
124	50.7667	16.3822	40	10	100	25
125	56.7361	13.2788	40	10	100	25
126	45.8245	-101.5296	40	10	100	25
127	42.0347	-106.9671	40	10	100	25
128	42.5617	-96.0490	40	10	100	25
129	40.8727	-90.3257	40	10	100	25
130	41.6879	-96.2598	40	10	100	25
131	48.4884	-99.4029	40	10	100	25
132	47.2927	-99.3258	40	10	100	25
133	45.0679	-81.2850	40	10	100	25
134	40.6675	-82.0394	40	10	100	25
135	44.1761	-73.0474	40	10	100	25
136	41.5253	-79.0110	40	10	100	25
137	46.5148	-68.8883	40	10	100	25
138	46.7021	-64.0123	40	10	100	25
139	48.3558	-53.5736	40	10	100	25
140	48.6840	-54.6811	40	10	100	25
141	49.1908	-56.2339	40	10	100	25
142	49.1006	-57.8347	40	10	100	25
143	49.8459	-56.9143	40	10	100	25
144	47.0850	-55.2483	40	10	100	25
145	45.4304	-0.0335	40	10	100	25
146	40.6180	-0.8128	40	10	100	25
147	45.1461	4.7362	40	10	100	25
148	44.2418	3.2840	40	10	100	25
149	43.5901	11.9639	40	10	100	25
150	43.1316	11.3325	40	10	100	25
151	49.6278	35.7010	40	10	100	25
152	48.7792	33.4145	40	10	100	25
153	47.5151	36.7718	40	10	100	25
154	41.3056	36.1013	40	10	100	25
155	45.3619	38.5459	40	10	100	25
156	40.9759	37.8386	40	10	100	25
157	43.8042	144.5057	40	10	100	25
158	49.7970	142.4650	40	10	100	25
159	45.2878	142.2398	40	10	100	25
160	46.6271	142.2322	40	10	100	25
161	46.3871	141.9101	40	10	100	25
162	43.2709	140.6844	40	10	100	25
163	43.8317	141.6041	40	10	100	25
164	48.0896	142.4680	40	10	100	25
165	49.1466	140.2180	40	10	100	25
166	43.5589	143.0914	40	10	100	25
167	44.6989	141.9273	40	10	100	25
168	43.7450	144.2741	40	10	100	25
169	39.6858	-108.4089	40	10	100	25
170	37.6783	-103.6817	40	10	100	25
171	35.8197	-104.6029	40	10	100	25
172	34.4244	-107.8319	40	10	100	25
173	32.1147	-108.5437	40	10	100	25
174	35.1647	-109.3639	40	10	100	25
175	39.8223	-77.3589	40	10	100	25
176	38.3849	-78.9908	40	10	100	25
177	39.6750	-76.9648	40	10	100	25
178	33.9227	-79.5051	40	10	100	25
179	37.8759	-77.0378	40	10	100	25
180	38.5256	-78.9050	40	10	100	25
181	33.6108	-6.8054	40	10	100	25
182	32.7037	-6.0383	40	10	100	25
183	31.3076	26.2344	40	10	100	25
184	37.7558	28.1241	40	10	100	25
185	38.3751	22.3151	40	10	100	25
186	37.6155	27.5910	40	10	100	25
187	37.0082	28.8417	40	10	100	25
188	30.5472	27.0784	40	10	100	25
189	37.7575	30.1434	40	10	100	25
190	37.1245	30.0129	40	10	100	25
191	33.1287	37.0615	40	10	100	25
192	36.6202	35.6398	40	10	100	25
193	30.9574	32.7361	40	10	100	25
194	39.3675	32.5027	40	10	100	25
195	38.7298	45.1913	40	10	100	25
196	34.1081	48.0988	40	10	100	25
197	30.6437	48.2763	40	10	100	25
198	30.8469	46.8795	40	10	100	25
199	30.6767	46.5923	40	10	100	25
200	38.9356	45.3069	40	10	100	25
201	35.1297	127.1584	40	10	100	25
202	30.8959	121.3020	40	10	100	25
203	31.6588	121.0890	40	10	100	25
204	39.6545	121.6094	40	10	100	25
205	36.8848	127.2503	40	10	100	25
206	39.6131	125.9492	40	10	100	25
207	37.4396	128.9312	40	10	100	25
208	35.0664	127.9802	40	10	100	25
209	37.0266	121.6957	40	10	100	25
210	32.3854	120.9755	40	10	100	25
211	36.3203	127.5961	40	10	100	25
212	31.4608	122.2481	40	10	100	25
213	32.2869	130.7802	40	10	100	25
214	32.7053	130.5327	40	10	100	25
215	35.2714	133.7126	40	10	100	25
216	35.5620	136.5398	40	10	100	25
217	37.8110	139.0618	40	10	100	25
218	35.6795	135.8325	40	10	100	25
219	33.8008	130.6138	40	10	100	25
220	33.5941	134.1326	40	10	100	25
221	34.6817	135.7504	40	10	100	25
222	34.9395	136.4032	40	10	100	25
223	35.2439	138.0274	40	10	100	25
224	33.7707	135.7318	40	10	100	25
225	35.3987	134.2227	40	10	100	25
226	35.1596	139.9950	40	10	100	25
227	35.5262	136.4897	40	10	100	25
228	34.4156	132.8310	40	10	100	25
229	34.8814	135.3043	40	10	100	25
230	35.9089	136.2836	40	10	100	25
231	36.2376	139.2952	40	10	100	25
232	35.9499	136.5232	40	10	100	25
233	37.2516	136.8700	40	10	100	25
234	36.9116	137.8730	40	10	100	25
235	34.3727	136.2017	40	10	100	25
236	35.5658	137.3548	40	10	100	25
237	39.8880	142.0393	40	10	100	25
238	39.5842	141.9134	40	10	100	25
239	38.8425	141.4171	40	10	100	25
240	39.7039	140.2308	40	10	100	25
241	39.2195	140.6454	40	10	100	25
242	39.2195	140.0545	40	10	100	25
243	38.3788	141.0170	40	10	100	25
244	39.8534	140.2400	40	10	100	25
245	39.9368	140.7828	40	10	100	25
246	38.1312	140.1352	40	10	100	25
247	38.6484	140.2603	40	10	100	25
248	39.8116	141.9466	40	10	100	25
249	36.6989	140.0758	40	10	100	25
250	38.9035	140.1915	40	10	100	25
251	37.7071	140.4668	40	10	100	25
252	35.6909	140.2450	40	10	100	25
253	38.0708	140.1090	40	10	100	25
254	35.7527	140.6742	40	10	100	25
255	38.7321	140.8305	40	10	100	25
256	37.1669	140.9050	40	10	100	25
257	39.3298	141.3213	40	10	100	25
258	35.4595	140.0466	40	10	100	25
259	35.3049	140.0261	40	10	100	25
260	29.8516	-101.7677	40	10	100	25
261	21.6971	-100.5920	40	10	100	25
262	22.6664	-102.9838	40	10	100	25
263	25.8294	-106.5624	40	10	100	25
264	26.9560	-107.5372	40	10	100	25
265	22.3398	-103.8748	40	10	100	25
266	26.5851	-81.8559	40	10	100	25
267	26.0155	-81.3058	40	10	100	25
268	20.2550	-88.5526	40	10	100	25
269	22.2753	-84.1431	40	10	100	25
270	27.2978	-81.6520	40	10	100	25
271	26.3472	-80.5524	40	10	100	25
272	20.5971	-77.5828	40	10	100	25
273	24.3915	-77.8085	40	10	100	25
274	20.5274	-75.9028	40	10	100	25
275	22.0129	-78.2885	40	10	100	25
276	21.8267	-78.3546	40	10	100	25
277	24.6901	-78.3949	40	10	100	25
278	22.0994	20.1434	40	10	100	25
279	22.2806	29.5195	40	10	100	25
280	29.9370	21.4600	40	10	100	25
281	23.1681	28.7160	40	10	100	25
282	24.1839	23.5501	40	10	100	25
283	25.9562	27.1667	40	10	100	25
284	20.6924	33.9768	40	10	100	25
285	20.9331	37.3723	40	10	100	25
286	27.5729	32.5605	40	10	100	25
287	28.7088	31.8772	40	10	100	25
288	24.8288	38.6835	40	10	100	25
289	22.3088	39.6090	40	10	100	25
290	21.7752	45.2214	40	10	100	25
291	23.1410	48.8167	40	10	100	25
292	21.0327	41.5834	40	10	100	25
293	27.4474	45.4217	40	10	100	25
294	26.6614	42.2507	40	10	100	25
295	23.1772	44.3548	40	10	100	25
296	27.3753	58.2986	40	10	100	25
297	27.3975	53.2801	40	10	100	25
298	23.8402	54.5812	40	10	100	25
299	27.3876	59.9040	40	10	100	25
300	20.6451	57.0896	40	10	100	25
301	22.7309	55.7218	40	10	100	25
302	26.0405	64.0512	40	10	100	25
303	29.9239	63.1783	40	10	100	25
304	26.2761	67.8869	40	10	100	25
305	28.0827	66.8204	40	10	100	25
306	29.6288	68.3721	40	10	100	25
307	26.0380	67.4499	40	10	100	25
308	26.8450	62.5862	40	10	100	25
309	24.7975	69.5369	40	10	100	25
310	27.7014	60.8275	40	10	100	25
311	27.5794	67.7571	40	10	100	25
312	21.2098	79.9104	40	10	100	25
313	22.0224	73.8470	40	10	100	25
314	29.3063	79.9422	40	10	100	25
315	28.5899	77.5633	40	10	100	25
316	26.6676	72.7859	40	10	100	25
317	23.3020	76.6691	40	10	100	25
318	24.5418	76.0133	40	10	100	25
319	25.9654	75.3346	40	10	100	25
320	22.6031	79.4418	40	10	100	25
321	23.6304	79.5620	40	10	100	25
322	21.2700	79.0394	40	10	100	25
323	22.9466	75.5043	40	10	100	25
324	22.9157	84.8389	40	10	100	25
325	22.4666	80.7698	40	10	100	25
326	28.1595	84.2717	40	10	100	25
327	25.5690	83.5779	40	10	100	25
328	25.8145	85.3442	40	10	100	25
329	29.6226	81.8733	40	10	100	25
330	21.9435	88.8721	40	10	100	25
331	25.7600	86.4208	40	10	100	25
332	21.6667	85.4783	40	10	100	25
333	28.7258	89.8077	40	10	100	25
334	27.4230	85.5200	40	10	100	25
335	22.5765	89.4685	40	10	100	25
336	28.4465	84.8767	40	10	100	25
337	24.6280	88.9066	40	10	100	25
338	22.4295	83.0225	40	10	100	25
339	29.1413	88.1171	40	10	100	25
340	29.3501	80.6117	40	10	100	25
341	23.4157	81.0018	40	10	100	25
342	29.7278	84.4440	40	10	100	25
343	24.4438	80.5468	40	10	100	25
344	25.7959	86.0000	40	10	100	25
345	25.4702	86.9473	40	10	100	25
346	29.4620	89.4274	40	10	100	25
347	23.8662	88.8027	40	10	100	25
348	22.1520	93.2545	40	10	100	25
349	29.4809	91.5949	40	10	100	25
350	21.0387	99.2646	40	10	100	25
351	29.9870	99.4278	40	10	100	25
352	28.6044	95.5330	40	10	100	25
353	26.9729	92.7523	40	10	100	25
354	22.0021	121.6468	40	10	100	25
355	22.4762	120.6160	40	10	100	25
356	22.0695	120.8994	40	10	100	25
357	23.4866	120.5518	40	10	100	25
358	28.2499	120.1081	40	10	100	25
359	29.6970	121.1531	40	10	100	25
360	19.8845	-155.8499	40	10	100	25
361	19.8440	-155.4079	40	10	100	25
362	19.4691	-155.0332	40	10	100	25
363	18.4853	-102.6868	40	10	100	25
364	18.6350	-103.4728	40	10	100	25
365	19.2128	-101.0373	40	10	100	25
366	19.3467	-101.3600	40	10	100	25
367	18.4325	-103.0763	40	10	100	25
368	18.9635	-101.8622	40	10	100	25
369	17.9867	-90.7422	40	10	100	25
370	18.0981	-98.5471	40	10	100	25
371	14.2965	-90.7564	40	10	100	25
372	14.6044	-91.9490	40	10	100	25
373	17.8022	-90.5146	40	10	100	25
374	17.8722	-97.2024	40	10	100	25
375	12.3883	-85.8540	40	10	100	25
376	15.4365	-84.8848	40	10	100	25
377	17.2602	-87.9791	40	10	100	25
378	19.0304	-88.5664	40	10	100	25
379	19.7636	-87.8689	40	10	100	25
380	19.7765	-87.6780	40	10	100	25
381	13.2888	22.4649	40	10	100	25
382	14.0786	29.0425	40	10	100	25
383	16.7550	24.1736	40	10	100	25
384	14.7545	22.6693	40	10	100	25
385	10.1662	21.4564	40	10	100	25
386	16.4168	25.9735	40	10	100	25
387	10.5235	33.1357	40	10	100	25
388	12.7821	30.1870	40	10	100	25
389	11.9411	38.4945	40	10	100	25
390	10.0071	33.9489	40	10	100	25
391	15.3347	35.0527	40	10	100	25
392	15.9201	36.4260	40	10	100	25
393	16.7653	46.4556	40	10	100	25
394	15.3714	46.1961	40	10	100	25
395	10.4736	49.1916	40	10	100	25
396	19.4850	41.2319	40	10	100	25
397	12.8019	42.5515	40	10	100	25
398	14.0437	45.6405	40	10	100	25
399	19.8372	50.4048	40	10	100	25
400	18.7048	50.0142	40	10	100	25
401	17.6474	52.2917	40	10	100	25
402	18.4288	55.2509	40	10	100	25
403	17.6802	54.2151	40	10	100	25
404	18.8384	52.9333	40	10	100	25
405	14.0473	75.6492	40	10	100	25
406	18.8053	75.1868	40	10	100	25
407	16.1439	76.8440	40	10	100	25
408	10.7808	78.9621	40	10	100	25
409	19.9449	75.0064	40	10	100	25
410	14.8466	74.9675	40	10	100	25
411	13.3297	75.1964	40	10	100	25
412	14.6265	76.7546	40	10	100	25
413	13.9903	79.0218	40	10	100	25
414	18.7761	77.4884	40	10	100	25
415	17.6725	79.2774	40	10	100	25
416	16.2880	73.9763	40	10	100	25
417	19.0500	80.9634	40	10	100	25
418	17.2871	81.1312	40	10	100	25
419	16.8656	81.5830	40	10	100	25
420	18.7139	82.1622	40	10	100	25
421	19.7404	84.1395	40	10	100	25
422	19.8425	83.3560	40	10	100	25
423	15.1988	80.0913	40	10	100	25
424	18.0407	83.3271	40	10	100	25
425	19.6964	81.8512	40	10	100	25
426	19.7837	82.9436	40	10	100	25
427	18.1242	82.5742	40	10	100	25
428	18.8471	81.1473	40	10	100	25
429	19.4645	98.2790	40	10	100	25
430	12.4995	99.9295	40	10	100	25
431	10.1991	98.9517	40	10	100	25
432	16.0113	99.7749	40	10	100	25
433	15.5382	97.8870	40	10	100	25
434	16.1179	94.3841	40	10	100	25
435	17.5461	103.0662	40	10	100	25
436	14.0164	106.9974	40	10	100	25
437	12.1101	105.7954	40	10	100	25
438	10.1716	104.0075	40	10	100	25
439	16.7157	106.2460	40	10	100	25
440	12.4397	108.3135	40	10	100	25
441	11.3673	119.6015	40	10	100	25
442	16.1192	119.8173	40	10	100	25
443	12.0363	119.8556	40	10	100	25
444	11.3424	119.6671	40	10	100	25
445	10.3056	114.1754	40	10	100	25
446	19.6374	110.4602	40	10	100	25
447	16.8665	120.6072	40	10	100	25
448	17.2421	122.0245	40	10	100	25
449	15.0074	122.0311	40	10	100	25
450	12.0061	125.1047	40	10	100	25
451	15.5882	121.4353	40	10	100	25
452	13.1590	120.9347	40	10	100	25
453	8.5192	-82.9421	40	10	100	25
454	8.4869	-81.4903	40	10	100	25
455	9.6048	-83.2933	40	10	100	25
456	8.6389	-80.2023	40	10	100	25
457	9.3650	-82.4629	40	10	100	25
458	7.5846	-80.8345	40	10	100	25
459	0.3524	-73.6559	40	10	100	25
460	5.9473	-72.5812	40	10	100	25
461	3.3193	-73.1668	40	10	100	25
462	1.2268	-70.4447	40	10	100	25
463	1.0955	-76.9114	40	10	100	25
464	1.8473	-73.2687	40	10	100	25
465	5.0560	-72.7577	40	10	100	25
466	6.4058	-73.3231	40	10	100	25
467	0.1547	-76.4836	40	10	100	25
468	2.1809	-77.0692	40	10	100	25
469	0.1137	-79.2226	40	10	100	25
470	0.6529	-76.0621	40	10	100	25
471	8.2618	-61.6897	40	10	100	25
472	0.5742	-61.1582	40	10	100	25
473	2.8781	-67.5299	40	10	100	25
474	4.2399	-63.1649	40	10	100	25
475	2.3367	-60.0924	40	10	100	25
476	8.3102	-69.3777	40	10	100	25
477	1.6545	-59.7015	40	10	100	25
478	0.2423	-56.6096	40	10	100	25
479	0.3776	-50.0024	40	10	100	25
480	5.7813	-58.3457	40	10	100	25
481	1.0280	-53.9766	40	10	100	25
482	3.5564	-52.6958	40	10	100	25
483	1.6124	12.3553	40	10	100	25
484	7.3482	12.4408	40	10	100	25
485	9.3877	19.1092	40	10	100	25
486	4.0187	12.3745	40	10	100	25
487	3.0266	17.7742	40	10	100	25
488	7.7899	43.8283	40	10	100	25
489	2.1697	41.3965	40	10	100	25
490	8.3790	46.6459	40	10	100	25
491	7.8603	47.3311	40	10	100	25
492	4.5070	40.5909	40	10	100	25
493	9.6208	47.3466	40	10	100	25
494	9.9415	50.7615	40	10	100	25
495	8.9195	50.3322	40	10	100	25
496	9.8913	50.6249	40	10	100	25
497	9.7262	50.3356	40	10	100	25
498	9.9605	50.7031	40	10	100	25
499	9.5608	50.2032	40	10	100	25
500	9.5983	78.3280	40	10	100	25
501	9.7427	78.0608	40	10	100	25
502	4.8664	72.9715	40	10	100	25
503	7.3722	80.7413	40	10	100	25
504	9.5144	80.6687	40	10	100	25
505	6.7257	81.5842	40	10	100	25
506	8.7833	80.6820	40	10	100	25
507	8.7025	80.4146	40	10	100	25
508	6.5868	80.3181	40	10	100	25
509	8.6444	98.7226	40	10	100	25
510	9.3127	99.5527	40	10	100	25
511	8.1554	99.8505	40	10	100	25
512	1.8116	103.6666	40	10	100	25
513	2.2464	103.4776	40	10	100	25
514	5.9025	102.1093	40	10	100	25
515	9.6100	105.9306	40	10	100	25
516	0.4606	100.1815	40	10	100	25
517	3.8936	101.2302	40	10	100	25
518	0.2242	113.0462	40	10	100	25
519	1.0938	118.6103	40	10	100	25
520	4.8156	116.8463	40	10	100	25
521	1.8342	112.2010	40	10	100	25
522	0.9735	112.1310	40	10	100	25
523	2.1275	113.5899	40	10	100	25
524	6.5037	125.0023	40	10	100	25
525	3.7254	125.5240	40	10	100	25
526	9.3444	125.8511	40	10	100	25
527	0.8514	124.4297	40	10	100	25
528	7.3856	124.5196	40	10	100	25
529	7.7596	124.7439	40	10	100	25
530	-2.3782	-80.3136	40	10	100	25
531	-4.9892	-80.7736	40	10	100	25
532	-4.4936	-80.3134	40	10	100	25
533	-4.5343	-81.2364	40	10	100	25
534	-0.8237	-80.3547	40	10	100	25
535	-4.8359	-80.6288	40	10	100	25
536	-0.5975	-79.1854	40	10	100	25
537	-7.4960	-78.6089	40	10	100	25
538	-2.7280	-74.9655	40	10	100	25
539	-2.8176	-79.1058	40	10	100	25
540	-7.7145	-74.8567	40	10	100	25
541	-3.1995	-77.3973	40	10	100	25
542	-3.5270	-77.2911	40	10	100	25
543	-6.6220	-78.4109	40	10	100	25
544	-3.9457	-74.7596	40	10	100	25
545	-1.3969	-71.4732	40	10	100	25
546	-7.0365	-66.1795	40	10	100	25
547	-0.5236	-67.5043	40	10	100	25
548	-5.9616	-67.0152	40	10	100	25
549	-2.0217	-61.2474	40	10	100	25
550	-3.8793	-61.2701	40	10	100	25
551	-3.2938	-61.8777	40	10	100	25
552	-4.1283	-67.6928	40	10	100	25
553	-1.4893	-69.3898	40	10	100	25
554	-4.3330	-65.2285	40	10	100	25
555	-2.3962	-65.6197	40	10	100	25
556	-0.6570	-64.1305	40	10	100	25
557	-5.9397	-63.5157	40	10	100	25
558	-6.0396	-66.2826	40	10	100	25
559	-3.9445	-68.4833	40	10	100	25
560	-6.1958	-61.4150	40	10	100	25
561	-3.6608	-61.1708	40	10	100	25
562	-0.5263	-61.4100	40	10	100	25
563	-6.0845	-57.5770	40	10	100	25
564	-2.0434	-50.7775	40	10	100	25
565	-2.0973	-59.3972	40	10	100	25
566	-0.4580	-54.6287	40	10	100	25
567	-0.3496	-51.5561	40	10	100	25
568	-8.1853	-52.8289	40	10	100	25
569	-9.3231	-54.1394	40	10	100	25
570	-7.1536	-54.9015	40	10	100	25
571	-4.6581	-55.2085	40	10	100	25
572	-6.5114	-52.6548	40	10	100	25
573	-8.3490	-50.0717	40	10	100	25
574	-2.9859	-53.1647	40	10	100	25
575	-8.1967	-43.9054	40	10	100	25
576	-5.7860	-47.8655	40	10	100	25
577	-9.3623	-49.0260	40	10	100	25
578	-8.2743	-42.0216	40	10	100	25
579	-9.5816	-49.2044	40	10	100	25
580	-9.5070	-40.1743	40	10	100	25
581	-9.7747	-38.5974	40	10	100	25
582	-7.2827	-35.8747	40	10	100	25
583	-7.8662	-36.0945	40	10	100	25
584	-4.4583	-38.0041	40	10	100	25
585	-5.9091	-35.3298	40	10	100	25
586	-5.4904	-35.5113	40	10	100	25
587	-0.0129	40.2486	40	10	100	25
588	-1.1483	41.0586	40	10	100	25
589	-0.9228	40.6028	40	10	100	25
590	-0.7452	41.3769	40	10	100	25
591	-1.6527	40.4827	40	10	100	25
592	-0.8156	40.3044	40	10	100	25
593	-3.9883	105.1210	40	10	100	25
594	-2.1936	103.0144	40	10	100	25
595	-2.6208	102.9295	40	10	100	25
596	-7.0468	108.5007	40	10	100	25
597	-1.2529	100.7120	40	10	100	25
598	-1.8289	105.7610	40	10	100	25
599	-2.7748	103.1197	40	10	100	25
600	-1.3835	101.5939	40	10	100	25
601	-4.3217	104.2077	40	10	100	25
602	-2.3562	104.5414	40	10	100	25
603	-4.1984	104.8765	40	10	100	25
604	-1.0121	104.0270	40	10	100	25
605	-6.8329	111.6661	40	10	100	25
606	-2.6079	114.6694	40	10	100	25
607	-8.2967	111.8179	40	10	100	25
608	-7.6411	110.5993	40	10	100	25
609	-3.7343	119.7956	40	10	100	25
610	-2.9322	116.3218	40	10	100	25
611	-2.0964	125.9453	40	10	100	25
612	-8.3203	124.4367	40	10	100	25
613	-4.3916	121.9913	40	10	100	25
614	-2.5128	120.1795	40	10	100	25
615	-4.7301	120.2840	40	10	100	25
616	-1.4002	120.4129	40	10	100	25
617	-2.7958	134.5621	40	10	100	25
618	-2.5162	134.5571	40	10	100	25
619	-2.6552	134.5864	40	10	100	25
620	-2.9880	139.6180	40	10	100	25
621	-2.0805	133.1199	40	10	100	25
622	-3.0664	136.0804	40	10	100	25
623	-6.1058	147.0041	40	10	100	25
624	-8.3802	141.6631	40	10	100	25
625	-3.6619	142.8903	40	10	100	25
626	-3.9361	141.0526	40	10	100	25
627	-6.6828	146.8566	40	10	100	25
628	-2.6243	141.3437	40	10	100	25
629	-12.4497	-72.6586	40	10	100	25
630	-10.4241	-71.4119	40	10	100	25
631	-10.6351	-76.0117	40	10	100	25
632	-11.7418	-76.8787	40	10	100	25
633	-10.5687	-74.9139	40	10	100	25
634	-10.8348	-76.3512	40	10	100	25
635	-14.8189	-72.2839	40	10	100	25
636	-12.1903	-75.1918	40	10	100	25
637	-10.6935	-74.4811	40	10	100	25
638	-13.7590	-62.3150	40	10	100	25
639	-13.4633	-69.0827	40	10	100	25
640	-15.1198	-62.2857	40	10	100	25
641	-12.2937	-69.6533	40	10	100	25
642	-12.0817	-60.4832	40	10	100	25
643	-12.5008	-61.7502	40	10	100	25
644	-10.0061	-62.7590	40	10	100	25
645	-16.7873	-66.1465	40	10	100	25
646	-11.6461	-66.7876	40	10	100	25
647	-12.1474	-62.0755	40	10	100	25
648	-13.8571	-63.9855	40	10	100	25
649	-12.6453	-62.9600	40	10	100	25
650	-19.1928	-69.3829	40	10	100	25
651	-13.0600	-62.8405	40	10	100	25
652	-16.3838	-60.7577	40	10	100	25
653	-16.7341	-68.0772	40	10	100	25
654	-15.1282	-61.6415	40	10	100	25
655	-13.5976	-66.0581	40	10	100	25
656	-12.1819	-66.6332	40	10	100	25
657	-16.6464	-63.7361	40	10	100	25
658	-11.8915	-66.1820	40	10	100	25
659	-19.0727	-65.5054	40	10	100	25
660	-10.1228	-69.1770	40	10	100	25
661	-19.1086	-68.1551	40	10	100	25
662	-17.8630	-57.7539	40	10	100	25
663	-12.5810	-55.7853	40	10	100	25
664	-16.1975	-51.8202	40	10	100	25
665	-17.3061	-56.2971	40	10	100	25
666	-19.6096	-53.9090	40	10	100	25
667	-16.4081	-52.6988	40	10	100	25
668	-19.7848	-58.3515	40	10	100	25
669	-12.4742	-58.1404	40	10	100	25
670	-19.0798	-59.8125	40	10	100	25
