utIndex	utLat (deg)	utLon (deg)	Av DL (Mbps)	Av UL (Mbps)	Max DL (Mbps)	Max UL (Mbps)
195	55.6396	-73.2946	80	30	100	40
196	59.7751	-64.9084	80	30	100	40
197	53.8542	-60.9451	80	30	100	40
198	52.1830	-68.9829	80	30	100	40
199	56.5600	-69.2428	80	30	100	40
200	51.2979	-63.2288	80	30	100	40
201	54.6785	-58.5256	80	30	100	40
202	53.4976	-56.2477	80	30	100	40
203	51.3919	-59.3325	80	30	100	40
204	51.4780	-59.9253	80	30	100	40
205	51.6640	-58.0217	80	30	100	40
206	59.9494	-44.2289	80	30	100	40
207	59.9484	-43.9186	80	30	100	40
208	59.9538	-43.8618	80	30	100	40
209	59.9718	-44.1746	80	30	100	40
210	59.9359	-44.1905	80	30	100	40
211	54.1616	-6.5069	80	30	100	40
212	53.8344	-1.3217	80	30	100	40
213	51.6959	-0.6870	80	30	100	40
214	52.0834	-9.5025	80	30	100	40
215	53.0136	-8.8448	80	30	100	40
216	52.8382	-7.0083	80	30	100	40
217	50.8013	1.7343	80	30	100	40
218	52.4982	8.3871	80	30	100	40
219	52.5793	1.6236	80	30	100	40
220	50.4663	3.6806	80	30	100	40
221	59.5561	7.8069	80	30	100	40
222	59.3078	10.2864	80	30	100	40
223	56.5951	15.2015	80	30	100	40
224	53.2348	18.9139	80	30	100	40
225	53.3780	15.3940	80	30	100	40
226	50.4288	13.3676	80	30	100	40
227	50.1459	22.3602	80	30	100	40
228	58.8097	29.9283	80	30	100	40
229	51.3755	23.3807	80	30	100	40
230	53.3000	23.2104	80	30	100	40
231	57.8891	27.0074	80	30	100	40
232	47.8349	-121.9792	80	30	100	40
233	46.5867	-120.9617	80	30	100	40
234	41.8806	-120.3335	80	30	100	40
235	44.6448	-122.4516	80	30	100	40
236	48.9463	-122.0997	80	30	100	40
237	43.0153	-118.8567	80	30	100	40
238	41.0998	-110.3839	80	30	100	40
239	46.2147	-114.3177	80	30	100	40
240	42.4365	-119.4705	80	30	100	40
241	47.3488	-118.3424	80	30	100	40
242	47.8175	-115.2861	80	30	100	40
243	47.3770	-116.0382	80	30	100	40
244	42.2319	-113.4185	80	30	100	40
245	43.0934	-114.9718	80	30	100	40
246	43.7428	-114.1446	80	30	100	40
247	45.9722	-114.3873	80	30	100	40
248	46.5410	-116.5854	80	30	100	40
249	42.6677	-114.4208	80	30	100	40
250	44.9429	-114.7221	80	30	100	40
251	44.6501	-118.5402	80	30	100	40
252	40.7178	-114.0938	80	30	100	40
253	48.3758	-117.4272	80	30	100	40
254	48.4045	-111.3661	80	30	100	40
255	49.1099	-101.3887	80	30	100	40
256	43.4139	-102.3831	80	30	100	40
257	47.4880	-105.9694	80	30	100	40
258	49.2700	-109.5784	80	30	100	40
259	47.1284	-105.4898	80	30	100	40
260	42.4890	-104.6081	80	30	100	40
261	49.6325	-101.9268	80	30	100	40
262	48.6435	-108.4292	80	30	100	40
263	43.4426	-103.5508	80	30	100	40
264	44.8525	-97.1331	80	30	100	40
265	48.7085	-98.7874	80	30	100	40
266	48.0759	-96.7479	80	30	100	40
267	43.0602	-98.9897	80	30	100	40
268	44.9190	-96.2270	80	30	100	40
269	44.0127	-87.9520	80	30	100	40
270	46.1061	-84.9108	80	30	100	40
271	43.5671	-83.6886	80	30	100	40
272	40.9020	-84.8534	80	30	100	40
273	43.4968	-83.9210	80	30	100	40
274	47.4864	-83.4116	80	30	100	40
275	49.7774	-82.2281	80	30	100	40
276	40.3574	-81.3941	80	30	100	40
277	46.2382	-86.9803	80	30	100	40
278	41.1309	-75.4752	80	30	100	40
279	47.7993	-75.7298	80	30	100	40
280	41.3945	-75.9145	80	30	100	40
281	42.1157	-74.8801	80	30	100	40
282	48.9652	-79.9868	80	30	100	40
283	45.5808	-66.5373	80	30	100	40
284	47.6411	-68.2763	80	30	100	40
285	45.5685	-69.7573	80	30	100	40
286	48.1287	-68.8026	80	30	100	40
287	48.6417	-65.9950	80	30	100	40
288	48.7521	-54.3025	80	30	100	40
289	49.6171	-57.4612	80	30	100	40
290	48.9108	-57.9774	80	30	100	40
291	47.8734	-57.7071	80	30	100	40
292	48.3384	-58.4717	80	30	100	40
293	41.8431	-8.1809	80	30	100	40
294	41.2747	-3.9780	80	30	100	40
295	46.4313	-1.1920	80	30	100	40
296	40.1005	-1.5097	80	30	100	40
297	47.7082	-2.4995	80	30	100	40
298	41.9470	8.5991	80	30	100	40
299	43.6076	4.6046	80	30	100	40
300	49.6241	1.8944	80	30	100	40
301	46.2566	0.5941	80	30	100	40
302	45.3608	4.2686	80	30	100	40
303	46.7712	7.4248	80	30	100	40
304	44.5071	0.4550	80	30	100	40
305	46.8741	8.9549	80	30	100	40
306	42.4467	0.1604	80	30	100	40
307	46.9672	16.2262	80	30	100	40
308	43.1353	16.9439	80	30	100	40
309	44.9066	11.4838	80	30	100	40
310	49.0727	14.5688	80	30	100	40
311	48.1495	15.2502	80	30	100	40
312	44.7629	12.0049	80	30	100	40
313	49.5935	16.5443	80	30	100	40
314	45.6932	11.5971	80	30	100	40
315	45.2928	14.7773	80	30	100	40
316	44.5329	20.2076	80	30	100	40
317	45.6411	28.9467	80	30	100	40
318	49.5479	25.3021	80	30	100	40
319	47.7597	23.8621	80	30	100	40
320	40.1864	27.0734	80	30	100	40
321	49.7838	33.9559	80	30	100	40
322	45.3547	39.9783	80	30	100	40
323	46.8718	39.5065	80	30	100	40
324	46.7098	33.6289	80	30	100	40
325	45.1831	36.3179	80	30	100	40
326	42.9827	54.7295	80	30	100	40
327	40.4991	54.7105	80	30	100	40
328	49.4641	50.7758	80	30	100	40
329	44.3733	53.3001	80	30	100	40
330	42.3338	59.8610	80	30	100	40
331	42.7803	66.7695	80	30	100	40
332	45.8654	64.7499	80	30	100	40
333	43.9467	62.9055	80	30	100	40
334	41.9787	63.1069	80	30	100	40
335	47.2885	61.8044	80	30	100	40
336	42.7453	76.3282	80	30	100	40
337	47.3566	78.5544	80	30	100	40
338	40.9543	74.6489	80	30	100	40
339	46.2956	72.6491	80	30	100	40
340	49.0837	77.6758	80	30	100	40
341	47.1198	87.1055	80	30	100	40
342	49.8022	80.0877	80	30	100	40
343	44.9749	82.8223	80	30	100	40
344	47.5675	86.5156	80	30	100	40
345	48.0637	87.0441	80	30	100	40
346	43.8837	101.2686	80	30	100	40
347	41.9210	108.7843	80	30	100	40
348	47.5823	106.2352	80	30	100	40
349	43.1546	105.1230	80	30	100	40
350	48.4662	102.3078	80	30	100	40
351	44.1712	142.8062	80	30	100	40
352	45.8508	149.8420	80	30	100	40
353	49.7547	144.0667	80	30	100	40
354	43.4314	141.7539	80	30	100	40
355	43.3699	140.5376	80	30	100	40
356	49.4799	142.4349	80	30	100	40
357	43.0965	142.8611	80	30	100	40
358	44.9887	142.4505	80	30	100	40
359	43.7524	143.6463	80	30	100	40
360	49.8186	140.4522	80	30	100	40
361	40.7020	141.0491	80	30	100	40
362	43.2821	142.1422	80	30	100	40
363	42.8022	142.9068	80	30	100	40
364	49.3250	142.3958	80	30	100	40
365	41.3937	141.3650	80	30	100	40
366	43.6189	144.1231	80	30	100	40
367	49.6697	143.1462	80	30	100	40
368	46.7654	143.5310	80	30	100	40
369	44.9888	142.1231	80	30	100	40
370	42.8470	140.6309	80	30	100	40
371	43.8777	141.9984	80	30	100	40
372	43.4830	143.9661	80	30	100	40
373	38.9846	-121.9615	80	30	100	40
374	39.8309	-123.8796	80	30	100	40
375	39.6085	-122.9507	80	30	100	40
376	39.3144	-122.6469	80	30	100	40
377	38.5311	-122.6027	80	30	100	40
378	37.3792	-121.4785	80	30	100	40
379	38.2616	-116.5604	80	30	100	40
380	36.8628	-119.9296	80	30	100	40
381	34.5854	-110.4228	80	30	100	40
382	33.4937	-112.9645	80	30	100	40
383	33.0903	-114.0803	80	30	100	40
384	39.7102	-116.6797	80	30	100	40
385	38.4248	-109.8783	80	30	100	40
386	39.8288	-108.7313	80	30	100	40
387	38.9339	-104.4609	80	30	100	40
388	33.2830	-105.7408	80	30	100	40
389	39.2754	-105.4055	80	30	100	40
390	32.5660	-100.1725	80	30	100	40
391	35.3833	-103.7704	80	30	100	40
392	35.5192	-104.6729	80	30	100	40
393	30.0877	-104.9061	80	30	100	40
394	34.8047	-109.7213	80	30	100	40
395	32.4486	-109.4644	80	30	100	40
396	34.8886	-104.4057	80	30	100	40
397	35.6413	-102.3156	80	30	100	40
398	37.9334	-109.4865	80	30	100	40
399	37.4701	-100.8341	80	30	100	40
400	31.6435	-100.3764	80	30	100	40
401	32.5241	-103.8658	80	30	100	40
402	39.3677	-100.8379	80	30	100	40
403	30.2707	-104.5036	80	30	100	40
404	35.6621	-103.8840	80	30	100	40
405	34.2753	-104.5316	80	30	100	40
406	35.1585	-106.2323	80	30	100	40
407	33.0647	-96.6532	80	30	100	40
408	32.5827	-94.5138	80	30	100	40
409	33.4912	-99.5761	80	30	100	40
410	34.2277	-95.8330	80	30	100	40
411	39.3101	-91.0758	80	30	100	40
412	37.1389	-95.6748	80	30	100	40
413	32.6902	-91.5095	80	30	100	40
414	37.6731	-91.3022	80	30	100	40
415	33.5817	-99.8073	80	30	100	40
416	31.2361	-99.5462	80	30	100	40
417	34.6355	-99.4192	80	30	100	40
418	38.7944	-95.7728	80	30	100	40
419	37.5039	-99.5068	80	30	100	40
420	39.4893	-91.2804	80	30	100	40
421	38.2040	-98.0839	80	30	100	40
422	35.6317	-97.0454	80	30	100	40
423	30.2120	-95.3974	80	30	100	40
424	36.9217	-95.1996	80	30	100	40
425	38.8105	-92.7597	80	30	100	40
426	39.1097	-91.4519	80	30	100	40
427	31.0182	-90.5908	80	30	100	40
428	34.7367	-96.9986	80	30	100	40
429	38.1715	-89.1093	80	30	100	40
430	37.8682	-88.3313	80	30	100	40
431	35.1140	-86.6142	80	30	100	40
432	38.9191	-80.9399	80	30	100	40
433	38.6218	-86.5411	80	30	100	40
434	36.5089	-84.4000	80	30	100	40
435	33.7149	-79.7510	80	30	100	40
436	34.8292	-79.1449	80	30	100	40
437	36.5875	-78.8225	80	30	100	40
438	35.4551	-79.6997	80	30	100	40
439	36.6619	-77.9030	80	30	100	40
440	35.8805	-79.4080	80	30	100	40
441	37.3059	-24.6223	80	30	100	40
442	37.7581	-25.3801	80	30	100	40
443	39.0737	-28.0088	80	30	100	40
444	38.7710	-27.3406	80	30	100	40
445	38.5078	-28.1485	80	30	100	40
446	38.7527	-27.2743	80	30	100	40
447	39.6170	-2.8433	80	30	100	40
448	39.1377	-7.1572	80	30	100	40
449	33.9184	-5.9365	80	30	100	40
450	33.5672	-1.3231	80	30	100	40
451	31.6637	-0.2322	80	30	100	40
452	35.0607	-4.2136	80	30	100	40
453	33.0952	2.8168	80	30	100	40
454	31.4453	7.3374	80	30	100	40
455	32.7322	1.2187	80	30	100	40
456	33.1952	2.5984	80	30	100	40
457	32.7811	2.5602	80	30	100	40
458	35.3444	8.7745	80	30	100	40
459	30.4790	14.3397	80	30	100	40
460	30.2110	11.0600	80	30	100	40
461	37.3934	14.9194	80	30	100	40
462	31.5635	14.5686	80	30	100	40
463	32.7098	12.0095	80	30	100	40
464	31.0376	16.6467	80	30	100	40
465	37.9585	28.6494	80	30	100	40
466	39.0988	29.0044	80	30	100	40
467	37.5851	22.7142	80	30	100	40
468	31.7448	25.0214	80	30	100	40
469	39.6192	26.3416	80	30	100	40
470	38.3100	22.6818	80	30	100	40
471	39.8869	34.1006	80	30	100	40
472	36.0803	32.8892	80	30	100	40
473	30.8768	36.2845	80	30	100	40
474	31.5820	37.0331	80	30	100	40
475	37.3946	35.7743	80	30	100	40
476	37.7779	37.7162	80	30	100	40
477	38.9527	45.3044	80	30	100	40
478	30.6631	41.0711	80	30	100	40
479	31.9071	43.4670	80	30	100	40
480	32.9525	42.3336	80	30	100	40
481	32.8730	46.7791	80	30	100	40
482	35.1584	48.7595	80	30	100	40
483	30.4728	59.2768	80	30	100	40
484	32.0973	57.1305	80	30	100	40
485	32.3158	54.2702	80	30	100	40
486	37.2491	57.8722	80	30	100	40
487	37.7502	57.2205	80	30	100	40
488	35.0837	50.7800	80	30	100	40
489	30.6770	54.2280	80	30	100	40
490	36.8332	58.3300	80	30	100	40
491	34.7776	69.9779	80	30	100	40
492	37.4738	67.0693	80	30	100	40
493	37.5559	65.9535	80	30	100	40
494	35.7969	69.5818	80	30	100	40
495	31.3880	66.9245	80	30	100	40
496	39.9857	60.9879	80	30	100	40
497	33.2541	77.6247	80	30	100	40
498	36.5447	71.1872	80	30	100	40
499	31.7827	76.6298	80	30	100	40
500	34.4787	71.7661	80	30	100	40
501	33.1018	79.8865	80	30	100	40
502	36.2206	78.0853	80	30	100	40
503	31.8268	87.8167	80	30	100	40
504	34.2541	86.1306	80	30	100	40
505	35.2780	85.9886	80	30	100	40
506	32.2246	89.4646	80	30	100	40
507	32.9117	80.5965	80	30	100	40
508	38.7059	84.4406	80	30	100	40
509	33.9999	126.9611	80	30	100	40
510	39.9759	126.0670	80	30	100	40
511	36.0831	126.6847	80	30	100	40
512	38.8673	127.9353	80	30	100	40
513	39.5014	121.6657	80	30	100	40
514	34.2549	125.5430	80	30	100	40
515	31.7572	120.6076	80	30	100	40
516	31.2859	121.2359	80	30	100	40
517	39.6058	125.7989	80	30	100	40
518	38.3544	125.6201	80	30	100	40
519	37.2407	120.6511	80	30	100	40
520	32.0253	121.8438	80	30	100	40
521	30.8083	121.1935	80	30	100	40
522	38.3783	127.4556	80	30	100	40
523	31.3486	121.4595	80	30	100	40
524	37.5835	127.0160	80	30	100	40
525	35.6870	128.6328	80	30	100	40
526	36.5201	120.6661	80	30	100	40
527	36.0665	129.3262	80	30	100	40
528	39.7322	122.9270	80	30	100	40
529	36.9718	122.2963	80	30	100	40
530	38.3304	125.8143	80	30	100	40
531	37.2505	139.2522	80	30	100	40
532	33.9744	133.6741	80	30	100	40
533	34.5959	133.0457	80	30	100	40
534	35.7361	136.2557	80	30	100	40
535	34.5320	133.0963	80	30	100	40
536	36.5426	138.7764	80	30	100	40
537	32.2267	130.7395	80	30	100	40
538	33.4968	130.9602	80	30	100	40
539	35.0967	137.0501	80	30	100	40
540	35.6068	137.9218	80	30	100	40
541	34.7913	135.1469	80	30	100	40
542	33.8595	134.0812	80	30	100	40
543	35.5221	136.6831	80	30	100	40
544	35.1370	136.5243	80	30	100	40
545	36.3187	138.6193	80	30	100	40
546	32.4669	131.6413	80	30	100	40
547	37.2717	139.7687	80	30	100	40
548	34.6442	131.7253	80	30	100	40
549	34.1464	135.9545	80	30	100	40
550	35.2739	138.6446	80	30	100	40
551	35.8650	139.7554	80	30	100	40
552	34.4317	132.8404	80	30	100	40
553	37.3741	139.1912	80	30	100	40
554	33.0457	130.9027	80	30	100	40
555	33.4654	130.5586	80	30	100	40
556	37.0320	138.8048	80	30	100	40
557	38.2063	139.4503	80	30	100	40
558	39.4519	140.7971	80	30	100	40
559	36.0080	140.0444	80	30	100	40
560	39.8614	140.1045	80	30	100	40
561	36.4417	140.5044	80	30	100	40
562	37.0256	140.4814	80	30	100	40
563	39.4556	141.2881	80	30	100	40
564	36.0221	140.5049	80	30	100	40
565	38.2176	140.3515	80	30	100	40
566	37.9771	140.0014	80	30	100	40
567	35.1359	140.0472	80	30	100	40
568	39.8284	141.7211	80	30	100	40
569	38.5838	140.0224	80	30	100	40
570	39.0206	141.5177	80	30	100	40
571	39.8788	140.6620	80	30	100	40
572	37.5229	140.1316	80	30	100	40
573	37.3402	140.9302	80	30	100	40
574	39.9394	141.1567	80	30	100	40
575	38.9278	141.2453	80	30	100	40
576	38.6058	140.7902	80	30	100	40
577	39.4195	140.1900	80	30	100	40
578	38.3025	140.0808	80	30	100	40
579	39.3108	140.8919	80	30	100	40
580	35.6968	140.5048	80	30	100	40
581	36.2467	140.5615	80	30	100	40
582	39.2789	141.8170	80	30	100	40
583	39.6230	141.2120	80	30	100	40
584	39.8368	141.2427	80	30	100	40
585	21.6700	-160.5988	80	30	100	40
586	21.6809	-160.4824	80	30	100	40
587	25.0235	-167.9745	80	30	100	40
588	23.1506	-161.9751	80	30	100	40
589	23.0880	-161.9668	80	30	100	40
590	25.0860	-167.8298	80	30	100	40
591	22.2727	-159.4976	80	30	100	40
592	21.1884	-157.1536	80	30	100	40
593	20.1438	-155.7079	80	30	100	40
594	20.9318	-156.5133	80	30	100	40
595	20.1294	-155.7222	80	30	100	40
596	22.0270	-159.6176	80	30	100	40
597	25.9978	-112.0168	80	30	100	40
598	26.8631	-112.0924	80	30	100	40
599	24.8350	-111.1144	80	30	100	40
600	28.6231	-113.6214	80	30	100	40
601	29.2697	-112.0545	80	30	100	40
602	27.5067	-114.3031	80	30	100	40
603	24.2246	-100.8956	80	30	100	40
604	27.5428	-105.6481	80	30	100	40
605	24.9042	-103.9847	80	30	100	40
606	26.8862	-103.5793	80	30	100	40
607	22.6357	-104.5685	80	30	100	40
608	27.0375	-100.3133	80	30	100	40
609	29.6822	-90.3063	80	30	100	40
610	22.4438	-98.1395	80	30	100	40
611	20.0709	-98.2864	80	30	100	40
612	29.0488	-98.8755	80	30	100	40
613	20.6728	-99.3605	80	30	100	40
614	22.6406	-99.4681	80	30	100	40
615	29.2855	-82.0576	80	30	100	40
616	21.5131	-82.8339	80	30	100	40
617	26.5791	-80.6965	80	30	100	40
618	22.3945	-80.5011	80	30	100	40
619	27.1031	-82.3692	80	30	100	40
620	21.9123	-82.4860	80	30	100	40
621	23.1093	-73.6694	80	30	100	40
622	20.2717	-75.9455	80	30	100	40
623	23.8937	-76.1603	80	30	100	40
624	21.0860	-73.5288	80	30	100	40
625	21.6959	-78.7306	80	30	100	40
626	21.0730	-75.9504	80	30	100	40
627	24.5430	-14.5043	80	30	100	40
628	22.8050	-16.2730	80	30	100	40
629	20.4015	-15.6053	80	30	100	40
630	21.1240	-13.7636	80	30	100	40
631	20.8656	-10.4123	80	30	100	40
632	27.1291	-11.3569	80	30	100	40
633	28.4623	-3.4749	80	30	100	40
634	23.0396	-1.5024	80	30	100	40
635	25.4867	-3.1553	80	30	100	40
636	28.2268	-5.0252	80	30	100	40
637	26.2721	-0.2324	80	30	100	40
638	20.4548	-9.2908	80	30	100	40
639	27.4123	7.4459	80	30	100	40
640	21.2565	0.2325	80	30	100	40
641	25.2130	3.8023	80	30	100	40
642	24.9000	0.7959	80	30	100	40
643	21.6314	7.6106	80	30	100	40
644	23.7737	9.8286	80	30	100	40
645	24.8331	18.0193	80	30	100	40
646	25.3677	16.9406	80	30	100	40
647	26.4041	14.0659	80	30	100	40
648	20.8635	11.1354	80	30	100	40
649	23.3938	19.3312	80	30	100	40
650	28.9386	16.1292	80	30	100	40
651	26.4627	26.4750	80	30	100	40
652	24.9283	27.8232	80	30	100	40
653	21.5618	27.6755	80	30	100	40
654	20.0990	21.9564	80	30	100	40
655	26.5080	21.1217	80	30	100	40
656	28.8677	26.7779	80	30	100	40
657	23.1370	32.3540	80	30	100	40
658	23.5683	39.0206	80	30	100	40
659	28.7980	36.7866	80	30	100	40
660	21.2288	31.0524	80	30	100	40
661	25.2623	32.7294	80	30	100	40
662	24.9918	38.7726	80	30	100	40
663	24.4106	33.3037	80	30	100	40
664	21.9870	31.9011	80	30	100	40
665	23.1356	31.5283	80	30	100	40
666	29.0858	31.6347	80	30	100	40
667	24.1298	38.8224	80	30	100	40
668	28.2453	38.8586	80	30	100	40
669	21.1749	36.3017	80	30	100	40
670	20.5612	35.1813	80	30	100	40
671	22.3290	35.8246	80	30	100	40
672	22.8840	32.7859	80	30	100	40
673	24.4939	30.6490	80	30	100	40
674	21.8610	46.7294	80	30	100	40
