utIndex	utLat (deg)	utLon (deg)	Av DL (Mbps)	Av UL (Mbps)	Max DL (Mbps)	Max UL (Mbps)
121	78.7335	20.4755	40	40	100	100
122	68.3285	-165.5070	40	40	100	100
123	60.4054	-161.5502	40	40	100	100
124	62.9892	-163.3376	40	40	100	100
125	60.9815	-163.4859	40	40	100	100
126	63.1825	-151.5255	40	40	100	100
127	66.3272	-152.9453	40	40	100	100
128	65.4737	-157.1350	40	40	100	100
129	61.5055	-157.5218	40	40	100	100
130	66.0833	-140.2526	40	40	100	100
131	60.3202	-144.0321	40	40	100	100
132	66.9690	-147.0380	40	40	100	100
133	65.3523	-148.2101	40	40	100	100
134	62.9490	-133.4191	40	40	100	100
135	64.7450	-130.8863	40	40	100	100
136	61.5430	-120.6905	40	40	100	100
137	67.2687	-126.7050	40	40	100	100
138	61.1901	-112.6390	40	40	100	100
139	65.5433	-115.3349	40	40	100	100
140	63.3938	-108.7283	40	40	100	100
141	60.6821	-102.7669	40	40	100	100
142	69.2345	-102.7675	40	40	100	100
143	61.4277	-104.6929	40	40	100	100
144	66.4820	-96.1447	40	40	100	100
145	63.1382	-99.4981	40	40	100	100
146	66.7950	-87.7359	40	40	100	100
147	66.2654	-88.5719	40	40	100	100
148	65.5800	-87.3216	40	40	100	100
149	69.0175	-89.4506	40	40	100	100
150	68.9835	-73.0799	40	40	100	100
151	60.7789	-76.7365	40	40	100	100
152	68.3329	-72.5243	40	40	100	100
153	69.1543	-71.0424	40	40	100	100
154	64.6308	-68.0138	40	40	100	100
155	60.8905	-69.4176	40	40	100	100
156	67.3995	-64.9936	40	40	100	100
157	67.1734	-65.0693	40	40	100	100
158	68.4418	-52.2253	40	40	100	100
159	69.8876	-53.2591	40	40	100	100
160	69.9971	-50.3919	40	40	100	100
161	66.0594	-52.0411	40	40	100	100
162	66.6781	-52.7047	40	40	100	100
163	65.3574	-51.7529	40	40	100	100
164	69.9649	-53.4255	40	40	100	100
165	69.7563	-53.3693	40	40	100	100
166	67.6074	-42.0746	40	40	100	100
167	66.5054	-46.7254	40	40	100	100
168	69.5881	-30.5110	40	40	100	100
169	69.1499	-36.8882	40	40	100	100
170	63.9820	-21.5394	40	40	100	100
171	69.4349	-29.1384	40	40	100	100
172	65.8987	-21.8130	40	40	100	100
173	69.5725	-27.5976	40	40	100	100
174	64.6730	-22.0328	40	40	100	100
175	69.7703	-26.4213	40	40	100	100
176	65.8623	-22.0568	40	40	100	100
177	64.8149	-21.6762	40	40	100	100
178	69.8380	-23.8736	40	40	100	100
179	69.8294	-29.2761	40	40	100	100
180	69.4503	-25.7510	40	40	100	100
181	64.4732	-20.7334	40	40	100	100
182	64.2536	-21.4256	40	40	100	100
183	69.4552	-29.2340	40	40	100	100
184	69.8004	-26.0468	40	40	100	100
185	65.2919	-19.9249	40	40	100	100
186	66.0947	-16.6975	40	40	100	100
187	64.3213	-17.8218	40	40	100	100
188	64.9079	-18.6280	40	40	100	100
189	65.3175	-15.6693	40	40	100	100
190	64.6813	-16.9974	40	40	100	100
191	64.0107	-18.4519	40	40	100	100
192	64.9231	-14.9139	40	40	100	100
193	62.3334	-6.3980	40	40	100	100
194	62.2508	-6.9140	40	40	100	100
195	60.7719	-1.1396	40	40	100	100
196	60.6413	-1.0447	40	40	100	100
197	62.0849	7.9582	40	40	100	100
198	62.8616	9.8488	40	40	100	100
199	61.0728	8.7357	40	40	100	100
200	62.9176	7.1690	40	40	100	100
201	62.4930	9.9262	40	40	100	100
202	63.4662	8.0037	40	40	100	100
203	61.9205	8.0695	40	40	100	100
204	61.0702	5.8085	40	40	100	100
205	62.2705	7.8222	40	40	100	100
206	62.1908	7.3397	40	40	100	100
207	61.4965	7.4927	40	40	100	100
208	63.0205	8.1328	40	40	100	100
209	60.8227	8.0452	40	40	100	100
210	61.8852	5.1081	40	40	100	100
211	62.4543	9.9454	40	40	100	100
212	61.8061	7.9517	40	40	100	100
213	63.1615	9.1384	40	40	100	100
214	60.6358	8.5815	40	40	100	100
215	61.0537	6.1669	40	40	100	100
216	60.8383	7.2919	40	40	100	100
217	61.2338	8.3491	40	40	100	100
218	61.6909	9.4155	40	40	100	100
219	60.9191	6.5843	40	40	100	100
220	61.7784	5.8294	40	40	100	100
221	63.2326	9.2748	40	40	100	100
222	63.1134	9.2657	40	40	100	100
223	61.4762	6.5204	40	40	100	100
224	62.5425	8.2715	40	40	100	100
225	60.7831	6.6791	40	40	100	100
226	62.7067	8.3273	40	40	100	100
227	60.5536	6.5456	40	40	100	100
228	62.2222	6.9912	40	40	100	100
229	62.8674	8.3168	40	40	100	100
230	60.5320	7.7647	40	40	100	100
231	61.1159	6.8043	40	40	100	100
232	62.0506	8.3985	40	40	100	100
233	60.6859	5.8403	40	40	100	100
234	60.0338	8.1779	40	40	100	100
235	61.6146	9.6454	40	40	100	100
236	60.9997	5.6031	40	40	100	100
237	61.4444	9.0781	40	40	100	100
238	63.6623	8.9357	40	40	100	100
239	62.4490	8.8607	40	40	100	100
240	60.7049	6.3219	40	40	100	100
241	62.1908	8.7228	40	40	100	100
242	62.1069	7.5679	40	40	100	100
243	60.9774	8.6290	40	40	100	100
244	62.1442	8.6584	40	40	100	100
245	62.4889	9.5692	40	40	100	100
246	62.1713	6.8841	40	40	100	100
247	62.6141	6.7396	40	40	100	100
248	61.9180	6.9619	40	40	100	100
249	62.7077	8.6698	40	40	100	100
250	60.5527	6.5313	40	40	100	100
251	61.7650	9.5330	40	40	100	100
252	62.5143	7.9552	40	40	100	100
253	61.3756	5.9463	40	40	100	100
254	61.9581	6.1967	40	40	100	100
255	62.0915	5.8654	40	40	100	100
256	62.1868	7.7862	40	40	100	100
257	60.1857	9.5451	40	40	100	100
258	60.6200	6.4928	40	40	100	100
259	60.9227	6.0333	40	40	100	100
260	61.0024	8.2965	40	40	100	100
261	60.2702	8.4598	40	40	100	100
262	63.5982	8.7626	40	40	100	100
263	61.3878	6.0959	40	40	100	100
264	63.3899	9.6197	40	40	100	100
265	61.0842	5.6019	40	40	100	100
266	60.6278	5.7404	40	40	100	100
267	60.8176	6.9625	40	40	100	100
268	60.1340	8.5403	40	40	100	100
269	61.7679	7.3270	40	40	100	100
270	60.6851	8.6617	40	40	100	100
271	61.9512	6.0710	40	40	100	100
272	61.6938	7.2377	40	40	100	100
273	60.7573	9.7947	40	40	100	100
274	60.8822	9.9177	40	40	100	100
275	61.6544	8.5733	40	40	100	100
276	60.8204	8.0685	40	40	100	100
277	60.5687	6.8025	40	40	100	100
278	62.8129	8.3048	40	40	100	100
279	60.4569	5.0779	40	40	100	100
280	60.2343	8.9869	40	40	100	100
281	62.4309	8.8188	40	40	100	100
282	62.2759	6.7927	40	40	100	100
283	60.2343	8.7121	40	40	100	100
284	60.9074	8.1932	40	40	100	100
285	62.3584	5.8254	40	40	100	100
286	62.2166	7.9238	40	40	100	100
287	60.8986	5.8237	40	40	100	100
288	60.4620	5.0137	40	40	100	100
289	61.5122	8.6504	40	40	100	100
290	60.1582	9.3512	40	40	100	100
291	62.8654	7.5854	40	40	100	100
292	62.6220	8.4907	40	40	100	100
293	61.3048	5.9732	40	40	100	100
294	61.7732	6.4305	40	40	100	100
295	60.5785	7.1695	40	40	100	100
296	62.1891	7.4841	40	40	100	100
297	61.5843	9.8317	40	40	100	100
298	60.5852	7.1288	40	40	100	100
299	62.0129	7.3968	40	40	100	100
300	62.5275	8.3564	40	40	100	100
301	62.5017	9.1613	40	40	100	100
302	61.9164	8.9363	40	40	100	100
303	61.8744	7.7524	40	40	100	100
304	60.6372	6.1601	40	40	100	100
305	62.0029	9.8140	40	40	100	100
306	60.8911	9.3535	40	40	100	100
307	60.7746	8.1078	40	40	100	100
308	60.3032	8.4661	40	40	100	100
309	62.5053	8.1345	40	40	100	100
310	63.1504	9.3720	40	40	100	100
311	60.8594	8.8609	40	40	100	100
312	61.7286	5.5162	40	40	100	100
313	61.7572	6.6132	40	40	100	100
314	60.5456	9.5723	40	40	100	100
315	60.4647	8.3014	40	40	100	100
316	62.2195	6.5090	40	40	100	100
317	62.1782	7.6392	40	40	100	100
318	60.3051	9.3284	40	40	100	100
319	61.2842	7.3149	40	40	100	100
320	60.4351	9.1118	40	40	100	100
321	60.8964	9.8818	40	40	100	100
322	62.4196	9.1584	40	40	100	100
323	62.0163	5.6190	40	40	100	100
324	60.1608	6.4588	40	40	100	100
325	63.1007	8.0272	40	40	100	100
326	61.9530	9.7237	40	40	100	100
327	60.0310	6.2805	40	40	100	100
328	60.1953	7.7358	40	40	100	100
329	62.4403	6.7715	40	40	100	100
330	60.8207	7.1969	40	40	100	100
331	60.7260	9.6773	40	40	100	100
332	60.2508	8.2731	40	40	100	100
333	60.1224	8.9282	40	40	100	100
334	62.7503	8.9692	40	40	100	100
335	61.8821	7.7025	40	40	100	100
336	62.3421	8.1884	40	40	100	100
337	61.2586	7.9684	40	40	100	100
338	63.0478	7.4954	40	40	100	100
339	63.7863	8.6974	40	40	100	100
340	61.9710	9.7522	40	40	100	100
341	62.8640	9.0890	40	40	100	100
342	63.2213	9.9621	40	40	100	100
343	62.8693	9.9307	40	40	100	100
344	61.0037	9.5926	40	40	100	100
345	62.5206	9.2023	40	40	100	100
346	62.5974	8.4223	40	40	100	100
347	63.2774	7.7516	40	40	100	100
348	62.7339	8.4401	40	40	100	100
349	61.9818	6.7805	40	40	100	100
350	61.2034	7.5092	40	40	100	100
351	60.7612	8.6308	40	40	100	100
352	62.4256	5.6566	40	40	100	100
353	61.9436	9.2787	40	40	100	100
354	60.5584	5.6485	40	40	100	100
355	62.2033	8.3205	40	40	100	100
356	61.6091	5.5641	40	40	100	100
357	61.0648	5.8043	40	40	100	100
358	62.0511	5.9070	40	40	100	100
359	60.9029	8.7891	40	40	100	100
360	62.2437	6.3470	40	40	100	100
361	61.6921	7.7921	40	40	100	100
362	60.6180	9.1304	40	40	100	100
363	60.8308	8.0058	40	40	100	100
364	60.3478	9.0568	40	40	100	100
365	62.4815	7.4349	40	40	100	100
366	62.6727	8.9941	40	40	100	100
367	62.4527	9.0604	40	40	100	100
368	63.2023	9.1395	40	40	100	100
369	61.0843	7.5642	40	40	100	100
370	60.7585	7.4426	40	40	100	100
371	63.0611	8.9201	40	40	100	100
372	61.9321	6.9742	40	40	100	100
373	60.3876	6.4843	40	40	100	100
374	60.0416	8.9468	40	40	100	100
375	62.9989	9.9980	40	40	100	100
376	60.3244	9.8105	40	40	100	100
377	61.3504	9.4811	40	40	100	100
378	63.2527	12.4155	40	40	100	100
379	62.6241	13.5312	40	40	100	100
380	66.5874	19.1423	40	40	100	100
381	63.4200	14.9162	40	40	100	100
382	60.2044	13.9104	40	40	100	100
383	62.8511	14.5955	40	40	100	100
384	63.6682	11.4909	40	40	100	100
385	65.3647	16.1662	40	40	100	100
386	64.2141	11.5080	40	40	100	100
387	61.4260	14.1806	40	40	100	100
388	64.7132	11.9172	40	40	100	100
389	66.0725	13.1729	40	40	100	100
390	60.0490	13.4326	40	40	100	100
391	66.9697	19.3943	40	40	100	100
392	65.6038	17.6698	40	40	100	100
393	62.1262	11.9501	40	40	100	100
394	63.6393	13.8500	40	40	100	100
395	65.3723	12.8296	40	40	100	100
396	64.7427	10.8054	40	40	100	100
397	64.7404	12.5117	40	40	100	100
398	68.1890	13.6008	40	40	100	100
399	64.5685	19.3520	40	40	100	100
400	63.8778	13.5816	40	40	100	100
401	64.6490	14.7410	40	40	100	100
402	61.2269	16.7165	40	40	100	100
403	63.9090	17.9223	40	40	100	100
404	60.1405	15.1097	40	40	100	100
405	65.2079	13.2633	40	40	100	100
406	66.8728	15.7538	40	40	100	100
407	66.2322	16.3008	40	40	100	100
408	65.3557	18.7323	40	40	100	100
409	64.8158	15.3850	40	40	100	100
410	62.6374	12.4543	40	40	100	100
411	64.7488	19.8933	40	40	100	100
412	62.4435	10.7684	40	40	100	100
413	64.3647	19.5805	40	40	100	100
414	60.6330	11.3342	40	40	100	100
415	64.2545	17.9426	40	40	100	100
416	66.2647	18.4858	40	40	100	100
417	60.1624	17.6735	40	40	100	100
418	69.3520	17.5209	40	40	100	100
419	66.7363	15.7005	40	40	100	100
420	60.6251	14.3602	40	40	100	100
421	61.7569	10.6521	40	40	100	100
422	68.5357	16.6993	40	40	100	100
423	63.2761	18.3916	40	40	100	100
424	61.1169	15.2397	40	40	100	100
425	65.1311	12.9424	40	40	100	100
426	66.2939	13.1728	40	40	100	100
427	64.5151	17.7002	40	40	100	100
428	66.5242	14.7545	40	40	100	100
429	62.4185	15.4679	40	40	100	100
430	63.7110	19.5041	40	40	100	100
431	66.1622	15.1320	40	40	100	100
432	65.6409	15.9423	40	40	100	100
433	65.3113	18.3182	40	40	100	100
434	64.2962	18.1540	40	40	100	100
435	63.7232	13.3177	40	40	100	100
436	60.6545	13.0419	40	40	100	100
437	63.0509	11.0917	40	40	100	100
438	63.3475	14.4367	40	40	100	100
439	68.8851	19.9264	40	40	100	100
440	67.1193	18.6539	40	40	100	100
441	62.6865	11.4870	40	40	100	100
442	62.4557	13.6945	40	40	100	100
443	67.3011	16.1516	40	40	100	100
444	62.0145	10.4361	40	40	100	100
445	62.7232	11.1592	40	40	100	100
446	62.3813	14.9760	40	40	100	100
447	64.8812	13.9726	40	40	100	100
448	67.8810	18.3370	40	40	100	100
449	64.0983	13.4407	40	40	100	100
450	64.1618	17.0072	40	40	100	100
451	66.7869	14.1108	40	40	100	100
452	62.6219	10.8093	40	40	100	100
453	66.2618	17.4850	40	40	100	100
454	62.0024	15.8538	40	40	100	100
455	60.9713	11.7336	40	40	100	100
456	61.8184	10.0660	40	40	100	100
457	66.0305	15.1659	40	40	100	100
458	68.6575	15.1579	40	40	100	100
459	60.2467	11.6795	40	40	100	100
460	64.7778	17.4827	40	40	100	100
461	65.9975	16.5036	40	40	100	100
462	60.5939	15.5175	40	40	100	100
463	67.5206	16.1972	40	40	100	100
464	61.6975	10.8493	40	40	100	100
465	66.9617	17.4396	40	40	100	100
466	66.5983	17.4675	40	40	100	100
467	63.5486	17.6737	40	40	100	100
468	66.6240	19.2725	40	40	100	100
469	62.0879	17.7032	40	40	100	100
470	66.3477	15.7230	40	40	100	100
471	60.5238	11.0672	40	40	100	100
472	66.3637	16.2008	40	40	100	100
473	64.6971	19.5299	40	40	100	100
474	62.1960	14.8287	40	40	100	100
475	60.0038	17.9869	40	40	100	100
476	65.9634	18.6173	40	40	100	100
477	63.1520	11.7151	40	40	100	100
478	60.4866	12.5962	40	40	100	100
479	69.0937	15.5531	40	40	100	100
480	67.6107	18.9677	40	40	100	100
481	66.9368	19.0401	40	40	100	100
482	63.7353	15.3023	40	40	100	100
483	61.9301	14.4982	40	40	100	100
484	68.0465	18.7549	40	40	100	100
485	61.3998	10.4751	40	40	100	100
486	69.1634	17.2236	40	40	100	100
487	64.8585	17.3162	40	40	100	100
488	65.1383	15.4671	40	40	100	100
489	65.2868	19.4517	40	40	100	100
490	64.6174	16.6639	40	40	100	100
491	61.0070	15.7817	40	40	100	100
492	61.1598	13.3144	40	40	100	100
493	66.7112	18.1293	40	40	100	100
494	64.2561	17.8040	40	40	100	100
495	61.2179	16.3033	40	40	100	100
496	61.4600	10.2348	40	40	100	100
497	61.2818	13.1690	40	40	100	100
498	62.1702	13.3064	40	40	100	100
499	64.6049	14.9189	40	40	100	100
500	64.3395	19.5049	40	40	100	100
501	63.7488	10.0796	40	40	100	100
502	64.1132	17.6792	40	40	100	100
503	62.7229	16.0854	40	40	100	100
504	65.9195	15.4770	40	40	100	100
505	66.0004	19.3824	40	40	100	100
506	60.4713	11.7120	40	40	100	100
507	60.9278	11.1800	40	40	100	100
508	64.8443	17.5368	40	40	100	100
509	63.8980	17.8041	40	40	100	100
510	60.7233	14.5902	40	40	100	100
511	64.3628	18.9011	40	40	100	100
512	65.3600	18.7859	40	40	100	100
513	63.8385	14.9615	40	40	100	100
514	60.1468	13.7296	40	40	100	100
515	61.9302	15.4514	40	40	100	100
516	62.5147	10.9623	40	40	100	100
517	64.1496	17.9474	40	40	100	100
518	69.8287	18.4323	40	40	100	100
519	67.8306	17.7347	40	40	100	100
520	64.6233	18.2000	40	40	100	100
521	60.1171	13.8386	40	40	100	100
522	60.4272	12.8617	40	40	100	100
523	68.0256	17.8910	40	40	100	100
524	62.1118	14.6000	40	40	100	100
525	66.3742	14.9924	40	40	100	100
526	60.7730	13.0068	40	40	100	100
527	63.8759	19.9239	40	40	100	100
528	66.9853	16.8119	40	40	100	100
529	61.2907	16.6413	40	40	100	100
530	60.4550	18.0924	40	40	100	100
531	67.2538	18.6108	40	40	100	100
532	68.3940	19.0025	40	40	100	100
533	61.9005	11.4236	40	40	100	100
534	63.3604	11.6457	40	40	100	100
535	65.6096	14.9384	40	40	100	100
536	63.0806	10.5398	40	40	100	100
537	64.6127	16.9260	40	40	100	100
538	60.7119	14.7766	40	40	100	100
539	62.7890	12.4958	40	40	100	100
540	63.3689	14.0539	40	40	100	100
541	62.3376	14.3689	40	40	100	100
542	61.6863	15.5807	40	40	100	100
543	65.8820	18.0072	40	40	100	100
544	67.1053	17.7300	40	40	100	100
545	67.0589	17.3915	40	40	100	100
546	65.9072	16.8734	40	40	100	100
547	63.9288	13.4610	40	40	100	100
548	67.5151	18.7356	40	40	100	100
549	60.9849	14.1206	40	40	100	100
550	63.9121	16.7429	40	40	100	100
551	68.9005	19.5692	40	40	100	100
552	65.0826	18.6163	40	40	100	100
553	66.4428	15.4665	40	40	100	100
554	66.1514	16.7101	40	40	100	100
555	63.5218	11.8468	40	40	100	100
556	63.7974	14.9047	40	40	100	100
557	67.0672	16.0132	40	40	100	100
558	62.2407	14.1780	40	40	100	100
559	63.1151	23.3990	40	40	100	100
560	69.6707	26.5450	40	40	100	100
561	64.2844	29.2086	40	40	100	100
562	68.7694	24.1989	40	40	100	100
563	61.0124	26.7232	40	40	100	100
564	65.4823	20.5045	40	40	100	100
565	61.1738	29.3686	40	40	100	100
566	66.0434	20.0469	40	40	100	100
567	69.3650	28.7436	40	40	100	100
568	64.9301	28.2303	40	40	100	100
569	69.3471	20.8231	40	40	100	100
570	65.4715	29.6331	40	40	100	100
571	61.5248	24.7780	40	40	100	100
572	62.8816	25.5650	40	40	100	100
573	63.2649	21.3720	40	40	100	100
574	61.8129	24.4291	40	40	100	100
575	66.2372	20.3901	40	40	100	100
576	69.6191	23.9784	40	40	100	100
577	69.3398	26.2363	40	40	100	100
578	68.1330	29.8233	40	40	100	100
579	68.7449	28.2467	40	40	100	100
580	67.7802	24.5530	40	40	100	100
581	69.0631	21.9372	40	40	100	100
582	66.9431	24.1496	40	40	100	100
583	61.9167	25.3614	40	40	100	100
584	66.8514	22.1659	40	40	100	100
585	62.2390	22.7141	40	40	100	100
586	63.5709	22.9754	40	40	100	100
587	60.6571	23.2014	40	40	100	100
588	63.9845	27.2750	40	40	100	100
589	68.2018	23.7186	40	40	100	100
590	67.5276	23.2260	40	40	100	100
591	68.1658	26.7962	40	40	100	100
592	67.0787	21.5564	40	40	100	100
593	67.7799	27.7072	40	40	100	100
594	64.0543	25.8273	40	40	100	100
595	60.6218	22.8473	40	40	100	100
596	63.1339	24.6853	40	40	100	100
597	62.1409	29.8510	40	40	100	100
598	69.9422	24.2210	40	40	100	100
599	61.7497	26.2903	40	40	100	100
600	69.2306	21.8153	40	40	100	100
601	60.5600	24.9753	40	40	100	100
602	65.9020	26.3297	40	40	100	100
603	69.4576	21.9019	40	40	100	100
604	69.0131	20.1123	40	40	100	100
605	63.6651	26.0102	40	40	100	100
606	66.7507	28.3821	40	40	100	100
607	68.7110	23.3722	40	40	100	100
608	69.3156	29.9320	40	40	100	100
609	67.3327	20.0407	40	40	100	100
610	60.9599	27.3407	40	40	100	100
611	69.3871	25.4687	40	40	100	100
612	63.9674	20.6933	40	40	100	100
613	62.1884	24.1454	40	40	100	100
614	61.6643	26.1637	40	40	100	100
615	67.7004	28.0663	40	40	100	100
616	67.6723	26.6853	40	40	100	100
617	69.6106	23.1685	40	40	100	100
618	67.1785	29.1640	40	40	100	100
619	68.1326	28.5174	40	40	100	100
620	69.8562	26.0544	40	40	100	100
621	68.7755	20.4183	40	40	100	100
622	63.4402	23.6661	40	40	100	100
623	61.6869	28.2760	40	40	100	100
624	61.3272	23.0881	40	40	100	100
625	66.0088	23.8870	40	40	100	100
626	67.2947	20.2853	40	40	100	100
627	65.2689	29.7985	40	40	100	100
628	68.4979	29.3732	40	40	100	100
629	64.0462	27.0832	40	40	100	100
630	67.4404	28.6425	40	40	100	100
631	65.9816	24.8343	40	40	100	100
632	61.5171	24.3440	40	40	100	100
633	61.6036	21.9926	40	40	100	100
634	64.3142	25.8809	40	40	100	100
635	66.8657	22.6583	40	40	100	100
636	63.5269	23.7422	40	40	100	100
637	66.4056	23.6169	40	40	100	100
638	66.7624	27.2452	40	40	100	100
639	67.4495	26.9118	40	40	100	100
640	66.4453	27.9162	40	40	100	100
641	65.0652	29.0468	40	40	100	100
642	61.6209	22.1910	40	40	100	100
643	69.0977	21.8961	40	40	100	100
644	65.0945	26.8469	40	40	100	100
645	68.7322	27.5688	40	40	100	100
646	63.5469	24.7406	40	40	100	100
647	66.3511	25.2713	40	40	100	100
648	69.8930	25.7304	40	40	100	100
649	66.7218	27.0903	40	40	100	100
650	63.6983	26.7367	40	40	100	100
651	64.4717	20.5540	40	40	100	100
652	60.9032	24.4038	40	40	100	100
653	67.9480	28.4276	40	40	100	100
654	60.7033	21.8762	40	40	100	100
655	68.8456	25.9362	40	40	100	100
656	63.1641	22.9145	40	40	100	100
657	68.8657	21.3890	40	40	100	100
658	63.9921	29.0648	40	40	100	100
659	66.2175	26.8802	40	40	100	100
660	67.4095	26.2605	40	40	100	100
661	66.6198	24.0420	40	40	100	100
662	63.8242	27.1154	40	40	100	100
663	67.4269	20.4676	40	40	100	100
664	64.1223	29.7477	40	40	100	100
665	61.6093	29.5494	40	40	100	100
666	66.9944	23.9986	40	40	100	100
667	69.6335	21.9911	40	40	100	100
668	66.0590	29.6073	40	40	100	100
669	68.3939	26.0413	40	40	100	100
670	63.0219	24.1696	40	40	100	100
671	64.0480	27.9173	40	40	100	100
672	60.9718	27.9790	40	40	100	100
673	68.7811	28.3489	40	40	100	100
674	63.2481	23.8350	40	40	100	100
675	61.9434	23.9438	40	40	100	100
676	69.0613	24.3132	40	40	100	100
677	66.1329	28.1039	40	40	100	100
678	64.6184	27.2773	40	40	100	100
679	65.5338	29.2720	40	40	100	100
680	67.5620	29.1978	40	40	100	100
681	67.7101	25.3819	40	40	100	100
682	67.7597	24.1371	40	40	100	100
683	65.6086	21.0549	40	40	100	100
684	66.4539	28.1462	40	40	100	100
685	68.5213	23.5145	40	40	100	100
686	61.4762	23.1152	40	40	100	100
