utIndex	utLat (deg)	utLon (deg)	Av DL (Mbps)	Av UL (Mbps)	Max DL (Mbps)	Max UL (Mbps)
458	39.2130	34.4014	40	40	100	100
459	36.3118	47.8816	40	40	100	100
460	34.5052	46.5224	40	40	100	100
461	37.3917	47.4903	40	40	100	100
462	32.8562	48.8480	40	40	100	100
463	36.8012	43.8866	40	40	100	100
464	33.9244	40.4368	40	40	100	100
465	33.9313	49.6149	40	40	100	100
466	34.0643	45.5974	40	40	100	100
467	31.6788	49.3792	40	40	100	100
468	30.6844	44.8747	40	40	100	100
469	36.7469	48.8148	40	40	100	100
470	37.8349	43.5418	40	40	100	100
471	32.7276	45.7405	40	40	100	100
472	37.4126	42.3291	40	40	100	100
473	34.7658	44.6320	40	40	100	100
474	36.4022	55.1657	40	40	100	100
475	33.0976	53.8439	40	40	100	100
476	39.5359	56.9003	40	40	100	100
477	37.8666	58.5106	40	40	100	100
478	36.6568	53.2791	40	40	100	100
479	38.0481	55.1724	40	40	100	100
480	32.9627	56.9378	40	40	100	100
481	39.5203	54.2664	40	40	100	100
482	36.6733	51.4515	40	40	100	100
483	30.0464	50.4300	40	40	100	100
484	31.0404	50.5618	40	40	100	100
485	32.7631	52.8820	40	40	100	100
486	35.9299	69.7619	40	40	100	100
487	34.3106	68.7271	40	40	100	100
488	34.1294	63.8543	40	40	100	100
489	38.9580	66.6011	40	40	100	100
490	32.3356	61.3837	40	40	100	100
491	33.4254	61.2105	40	40	100	100
492	36.8211	68.8450	40	40	100	100
493	38.7024	66.4173	40	40	100	100
494	32.9826	66.6983	40	40	100	100
495	30.1930	62.0655	40	40	100	100
496	31.9810	60.8836	40	40	100	100
497	33.4731	63.7612	40	40	100	100
498	36.5776	126.6961	40	40	100	100
499	31.8340	121.3332	40	40	100	100
500	32.3628	120.6965	40	40	100	100
501	35.7007	126.5717	40	40	100	100
502	35.3994	127.6652	40	40	100	100
503	37.9967	126.0281	40	40	100	100
504	39.0702	126.7256	40	40	100	100
505	38.4574	126.7489	40	40	100	100
506	36.1649	120.0299	40	40	100	100
507	32.0752	121.2110	40	40	100	100
508	39.7161	121.7927	40	40	100	100
509	36.6879	129.3969	40	40	100	100
510	37.2662	121.2671	40	40	100	100
511	33.8229	120.0394	40	40	100	100
512	37.3816	128.6807	40	40	100	100
513	38.6843	126.4250	40	40	100	100
514	37.7941	120.7581	40	40	100	100
515	32.9379	120.2917	40	40	100	100
516	39.1355	127.3954	40	40	100	100
517	32.0063	120.0097	40	40	100	100
518	38.0485	126.4480	40	40	100	100
519	31.7043	120.1900	40	40	100	100
520	39.6845	126.0314	40	40	100	100
521	36.8047	128.8268	40	40	100	100
522	39.4403	121.5537	40	40	100	100
523	39.1451	127.6779	40	40	100	100
524	39.4277	126.5466	40	40	100	100
525	35.2821	126.7099	40	40	100	100
526	34.5539	126.9092	40	40	100	100
527	36.5162	128.3927	40	40	100	100
528	39.8421	126.1258	40	40	100	100
529	37.0457	127.8955	40	40	100	100
530	36.9975	121.3448	40	40	100	100
531	39.1372	126.2266	40	40	100	100
532	36.9687	129.3192	40	40	100	100
533	35.7953	128.9855	40	40	100	100
534	39.3071	121.9857	40	40	100	100
535	35.4157	126.6611	40	40	100	100
536	30.1827	122.1212	40	40	100	100
537	37.0087	128.6262	40	40	100	100
538	38.1338	126.6525	40	40	100	100
539	37.0551	121.7682	40	40	100	100
540	38.0563	127.0042	40	40	100	100
541	36.5274	127.0797	40	40	100	100
542	37.4741	122.0938	40	40	100	100
543	39.0606	126.2705	40	40	100	100
544	35.1584	126.6642	40	40	100	100
545	38.9236	127.5782	40	40	100	100
546	37.8137	125.4794	40	40	100	100
547	37.5191	121.1493	40	40	100	100
548	38.3502	128.2277	40	40	100	100
549	33.4774	120.1035	40	40	100	100
550	30.2584	120.5518	40	40	100	100
551	36.8033	137.6547	40	40	100	100
552	33.2714	130.6113	40	40	100	100
553	33.6692	130.8267	40	40	100	100
554	33.9874	134.0573	40	40	100	100
555	33.7494	135.6891	40	40	100	100
556	35.6338	137.7628	40	40	100	100
557	37.1448	139.6491	40	40	100	100
558	31.7925	130.6982	40	40	100	100
559	37.1129	138.4403	40	40	100	100
560	33.9025	132.7919	40	40	100	100
561	35.5877	135.7197	40	40	100	100
562	36.5049	138.7587	40	40	100	100
563	31.7462	130.4858	40	40	100	100
564	31.6769	131.1868	40	40	100	100
565	32.4275	130.6619	40	40	100	100
566	36.1610	139.1645	40	40	100	100
567	35.2758	138.7331	40	40	100	100
568	34.5111	133.1941	40	40	100	100
569	35.3705	137.2005	40	40	100	100
570	35.5977	136.2129	40	40	100	100
571	34.6207	136.6752	40	40	100	100
572	38.4683	139.7069	40	40	100	100
573	35.8780	139.8617	40	40	100	100
574	37.1949	138.4494	40	40	100	100
575	35.4793	136.9571	40	40	100	100
576	35.1757	135.0678	40	40	100	100
577	36.6295	138.0644	40	40	100	100
578	35.6182	138.2166	40	40	100	100
579	35.8845	139.3193	40	40	100	100
580	35.0608	132.5049	40	40	100	100
581	34.1951	131.0050	40	40	100	100
582	34.2240	132.1419	40	40	100	100
583	37.9011	139.1069	40	40	100	100
584	33.2019	131.1147	40	40	100	100
585	34.9948	139.2555	40	40	100	100
586	35.6637	136.8640	40	40	100	100
587	34.9620	136.3531	40	40	100	100
588	33.2619	130.9974	40	40	100	100
589	36.3579	137.4186	40	40	100	100
590	36.7031	137.4205	40	40	100	100
591	37.5852	138.8599	40	40	100	100
592	36.1881	139.7323	40	40	100	100
593	34.2131	135.8610	40	40	100	100
594	36.1217	137.6569	40	40	100	100
595	37.8419	139.2191	40	40	100	100
596	36.0082	138.6743	40	40	100	100
597	34.9405	133.1673	40	40	100	100
598	36.4721	138.2843	40	40	100	100
599	34.4926	136.0598	40	40	100	100
600	37.4570	140.3914	40	40	100	100
601	39.4577	140.1606	40	40	100	100
602	38.6139	141.4757	40	40	100	100
603	38.5307	141.3008	40	40	100	100
604	35.6391	140.3191	40	40	100	100
605	36.6345	140.5814	40	40	100	100
606	36.0739	140.2894	40	40	100	100
607	38.5819	141.1964	40	40	100	100
608	39.0939	140.9331	40	40	100	100
609	37.3696	140.4829	40	40	100	100
610	36.6240	140.0439	40	40	100	100
611	37.9439	140.7754	40	40	100	100
612	39.9218	141.1366	40	40	100	100
613	38.2105	140.1306	40	40	100	100
614	38.6040	140.1249	40	40	100	100
615	39.0201	141.4666	40	40	100	100
616	39.5132	141.2871	40	40	100	100
617	36.7801	140.1888	40	40	100	100
618	38.5425	140.7561	40	40	100	100
619	38.1000	140.3191	40	40	100	100
620	37.4547	140.8642	40	40	100	100
621	38.8603	140.7105	40	40	100	100
622	39.5034	140.6159	40	40	100	100
623	38.2258	140.6465	40	40	100	100
624	36.6108	140.3055	40	40	100	100
625	39.0294	141.6780	40	40	100	100
626	39.2155	141.7876	40	40	100	100
627	36.6553	140.3854	40	40	100	100
628	37.8018	140.0215	40	40	100	100
629	39.2433	141.0925	40	40	100	100
630	22.2306	-159.4467	40	40	100	100
631	29.7965	-114.8208	40	40	100	100
632	29.8386	-111.2542	40	40	100	100
633	26.9179	-113.5254	40	40	100	100
634	29.8396	-111.9830	40	40	100	100
635	28.7012	-112.6258	40	40	100	100
636	29.8895	-114.5702	40	40	100	100
637	29.8734	-114.9846	40	40	100	100
638	29.1999	-118.3407	40	40	100	100
639	24.3640	-104.4142	40	40	100	100
640	26.2675	-104.0610	40	40	100	100
641	22.9644	-103.1456	40	40	100	100
642	21.1211	-103.5289	40	40	100	100
643	28.9556	-100.7980	40	40	100	100
644	23.8953	-101.1636	40	40	100	100
645	21.1826	-100.5577	40	40	100	100
646	25.4654	-108.2389	40	40	100	100
647	20.9040	-98.1165	40	40	100	100
648	28.8901	-96.5814	40	40	100	100
649	25.3375	-99.0334	40	40	100	100
650	26.2370	-97.8918	40	40	100	100
651	20.7899	-88.7115	40	40	100	100
652	22.8617	-83.2441	40	40	100	100
653	26.4079	-77.0507	40	40	100	100
654	20.3551	-75.7131	40	40	100	100
655	23.9526	-14.9498	40	40	100	100
656	23.0666	-10.4641	40	40	100	100
657	23.2628	-14.2884	40	40	100	100
658	22.2988	-15.1127	40	40	100	100
659	27.1679	-3.4692	40	40	100	100
660	25.5039	-3.2872	40	40	100	100
661	25.5237	-9.4384	40	40	100	100
662	28.2347	-9.9972	40	40	100	100
663	24.8975	7.5228	40	40	100	100
664	26.0661	8.0955	40	40	100	100
665	29.0474	0.8052	40	40	100	100
666	25.3382	5.3975	40	40	100	100
667	22.2247	18.8489	40	40	100	100
668	22.8573	19.6350	40	40	100	100
669	20.3337	17.7851	40	40	100	100
670	29.0651	12.0364	40	40	100	100
671	29.6053	23.7616	40	40	100	100
672	26.7629	26.1849	40	40	100	100
673	22.6483	24.0632	40	40	100	100
674	20.6246	21.5530	40	40	100	100
675	27.4269	29.6190	40	40	100	100
676	25.0469	22.1355	40	40	100	100
677	22.3768	20.9501	40	40	100	100
678	25.2449	20.9204	40	40	100	100
679	27.2977	20.6567	40	40	100	100
680	25.1519	21.7341	40	40	100	100
681	20.5983	24.9177	40	40	100	100
